position_bin_pitch_tilt,mean_pitch,mean_tilt
0.0,0.0,0.0
1.0,-0.0001857412692307692,0.0004190414335789154
2.0,0.00010555321428571267,0.0007145425940304621
3.0,0.0005082387444444323,0.0009686161869401001
4.0,0.0007359676384615153,0.0013099044761498769
5.0,0.000927670590909046,0.001470925721587091
6.0,0.001297404592307654,0.0022185516238281463
7.0,0.0018294386199999499,0.00263553270445101
8.0,0.001993404669230723,0.0029173438006512152
9.0,0.002189229653846131,0.0036211152909971307
10.0,0.0023561661727272633,0.003572955488332136
11.0,0.0032389151133332935,0.004895835552655514
12.0,0.0031015609153845925,0.004552862431083108
13.0,0.0031036385642856648,0.004888925249972214
14.0,0.0034847732333332998,0.005375124572395307
15.0,0.003592650885714243,0.006002337563486329
16.0,0.002960523482352906,0.006065701098984818
17.0,0.0030878373624999562,0.0064368739980093
18.0,0.0031370372333332833,0.006649724003140822
19.0,0.0034936460999999467,0.007368849936686694
20.0,0.003705580088888839,0.008032311719455988
21.0,0.0035352038235293825,0.0086920616681215
22.0,0.0029042895611110613,0.00858080555713725
23.0,0.0028597081049999548,0.008949874712773326
24.0,0.0025717689705881883,0.01015004423597086
25.0,0.002494174869999945,0.011047375613475055
26.0,0.00236187318999995,0.01093256820022972
27.0,0.002649934185714243,0.011312913777324466
28.0,0.0029305663086956046,0.012624952488884258
29.0,0.002740029115999944,0.01241017473453531
30.0,0.002696203734999955,0.012909126468374475
31.0,0.0024330020130434392,0.013084980249293263
32.0,0.0024809045142856765,0.013664252329183628
33.0,0.0023632820727272456,0.014309036188037154
34.0,0.00251588780499997,0.015099914942114165
35.0,0.0023334620478260436,0.01599628139942787
36.0,0.00175463289999996,0.016424793350701537
37.0,0.0017549439130434608,0.01737503668732948
38.0,0.0017024860851851554,0.019079841571779395
39.0,0.0027609158652173653,0.0193401750663455
40.0,0.001716256035294094,0.018910099519252783
41.0,0.0014483472049999803,0.019795017724053954
42.0,0.0011288427999999726,0.019963961252725954
43.0,0.0015712575909090502,0.02088303053072034
44.0,0.0016947262391304172,0.02117707591611574
45.0,0.0024654111217390865,0.022678863638456705
46.0,0.0027749140190476045,0.02312214625263264
47.0,0.0031652473869564954,0.023029875848798
48.0,0.0041025636909090635,0.023765570213568298
49.0,0.0041403844142856765,0.024025217925987545
50.0,0.0035893750521738617,0.02498883233737697
51.0,0.004200933033333283,0.025547780145179534
52.0,0.004294456686363596,0.02532459168116929
53.0,0.005237747863157842,0.025894354155910737
54.0,0.007101440148275804,0.028737259308234977
55.0,0.007304447299999948,0.02878628484312108
56.0,0.006449989564999985,0.028851534655808912
57.0,0.0063633990578946895,0.029127286072159263
58.0,0.007338563842857105,0.03023504790278814
59.0,-2.055338775557096e-06,0.03544926568216294
60.0,0.00637579625749995,0.034967061523340545
61.0,0.006715182009523795,0.03114832446436461
62.0,0.007150216270833305,0.030718590342136014
63.0,0.008569554568965482,0.03237914942680619
64.0,0.009105210730434753,0.03373678143800711
65.0,0.00903790184999995,0.03387600073745111
66.0,0.009746499383333307,0.034698614916507484
67.0,0.010771326323529382,0.036020263501614046
68.0,0.010499290411111082,0.035080531140649546
69.0,0.009601157873684167,0.03408854834937319
70.0,0.010409172705263106,0.03561321082899447
71.0,0.008562392188571391,0.03529152693690168
72.0,0.005728894578124963,0.036449628467250035
73.0,0.0017275129424242364,0.03715166372879758
74.0,0.006404142226666613,0.03741689010725362
75.0,0.006456551018749962,0.035792077200549915
76.0,0.004282908121428521,0.03523138020915293
77.0,0.004256407579999987,0.035080302543558914
78.0,0.006640693624999944,0.03641463523236361
79.0,0.006164014130769207,0.036128939739793954
80.0,0.0053190126615384236,0.03527142352646391
81.0,0.007337442330769193,0.036772291546826784
82.0,0.006463375207142843,0.037002861131535406
83.0,0.007361778092307653,0.03595839359876704
84.0,0.005828469835714278,0.035955317079683025
85.0,0.006918457815384584,0.03671293986039054
86.0,0.0009803404916666665,0.036130044763794646
87.0,0.0028893925142856785,0.0364147096287636
88.0,0.0024652237142856856,0.03674606210360241
89.0,0.005612991116666633,0.038788757387331
90.0,0.0021732451230769,0.03752533457158753
91.0,0.0013077594142856998,0.038529067942499155
92.0,0.0043399251999999815,0.03930164277773424
93.0,-8.843730666666661e-05,0.03955298007026301
94.0,0.0036840824076922922,0.03882320012493853
