time,seconds_elapsed,z,y,x
1743927025237080300,0.445080322265625,-0.08182279765605927,0.434391587972641,0.6409577131271362
1743927025247126300,0.455126220703125,-0.041349489241838455,0.3806529939174652,0.42950698733329773
1743927025257172200,0.465172119140625,0.009402640163898468,0.31399062275886536,0.204545259475708
1743927025267217400,0.475217529296875,0.05036194995045662,0.2781369388103485,0.028461826965212822
1743927025277263400,0.485263427734375,0.11005616933107376,0.22251468896865845,-0.041012320667505264
1743927025287308500,0.49530859375,0.1595187783241272,0.151210218667984,-0.051312170922756195
1743927025297354500,0.5053544921875,0.1819804161787033,0.06775420159101486,-0.04503829404711723
1743927025307400400,0.515400390625,0.19485829770565033,-0.0012761170510202646,-0.011629078537225723
1743927025317445600,0.525445556640625,0.20759567618370056,-0.037710823118686676,0.0533674992620945
1743927025327491600,0.53549169921875,0.23078879714012146,-0.047611355781555176,0.1447570025920868
1743927025337536300,0.545536376953125,0.254322350025177,-0.04884280264377594,0.2564217448234558
1743927025347582500,0.55558251953125,0.27506542205810547,-0.03585051745176315,0.3496379256248474
1743927025357628400,0.56562841796875,0.27502813935279846,-0.015623540617525578,0.39046549797058105
1743927025367673300,0.57567333984375,0.26361092925071716,0.013938973657786846,0.38108399510383606
1743927025377719300,0.58571923828125,0.25623878836631775,0.01875317096710205,0.3209266662597656
1743927025387764500,0.595764404296875,0.24855545163154602,0.037136755883693695,0.21897803246974945
1743927025397810400,0.605810546875,0.23987193405628204,0.0717887431383133,0.08553767949342728
1743927025407856400,0.6158564453125,0.22508686780929565,0.10730720311403275,-0.05800176411867142
1743927025417901600,0.625901611328125,0.2054593712091446,0.08317949622869492,-0.19769494235515594
1743927025427947500,0.635947509765625,0.18183767795562744,0.011783881112933159,-0.30672022700309753
1743927025437992400,0.645992431640625,0.14473265409469604,-0.06284188479185104,-0.3689902722835541
1743927025448038400,0.656038330078125,0.07867752760648727,-0.10704995691776276,-0.4081498682498932
1743927025458083300,0.666083251953125,0.011758680455386639,-0.11907785385847092,-0.43539348244667053
1743927025468129300,0.67612939453125,-0.057395730167627335,-0.11176595091819763,-0.4513053297996521
1743927025478175500,0.686175537109375,-0.11669740080833435,-0.08796101808547974,-0.44843366742134094
1743927025488220400,0.696220458984375,-0.1776110678911209,-0.07981052994728088,-0.4267372190952301
1743927025498266400,0.706266357421875,-0.22533944249153137,-0.06251329928636551,-0.36642831563949585
1743927025508311600,0.7163115234375,-0.24025356769561768,-0.032484281808137894,-0.2595125138759613
1743927025518357500,0.726357421875,-0.2256634384393692,0.004641517531126738,-0.13442064821720123
1743927025528403500,0.736403564453125,-0.19417200982570648,0.02058875933289528,-0.02803502231836319
1743927025538448400,0.746448486328125,-0.1672852635383606,0.003271819557994604,0.03790697455406189
1743927025548494300,0.756494384765625,-0.14517603814601898,-0.027825403958559036,0.07221149653196335
1743927025558539300,0.766539306640625,-0.11509163677692413,-0.07241258025169373,0.07203067094087601
1743927025568585500,0.77658544921875,-0.09905438125133514,-0.11896686255931854,0.05712680518627167
1743927025578631400,0.78663134765625,-0.1010778546333313,-0.1583757847547531,0.034180477261543274
1743927025588676400,0.79667626953125,-0.1007455587387085,-0.17957882583141327,-0.011718492954969406
1743927025598722600,0.80672265625,-0.09360988438129425,-0.18825460970401764,-0.08973712474107742
1743927025608767500,0.816767578125,-0.10175546258687973,-0.1829349845647812,-0.1945699006319046
1743927025618813400,0.8268134765625,-0.12682859599590302,-0.16988655924797058,-0.27627408504486084
1743927025628859400,0.836859375,-0.12827980518341064,-0.1903863251209259,-0.29539862275123596
1743927025638904300,0.846904296875,-0.1018223762512207,-0.2584063708782196,-0.2492726743221283
1743927025648950300,0.8569501953125,-0.05780787020921707,-0.32379671931266785,-0.13454222679138184
1743927025658995500,0.866995361328125,-0.023212876170873642,-0.33786991238594055,0.01947396621108055
1743927025669041400,0.87704150390625,0.0003705667331814766,-0.35110244154930115,0.18160806596279144
1743927025679087400,0.88708740234375,-0.001597509253770113,-0.36121445894241333,0.3170931935310364
1743927025689132500,0.897132568359375,-0.020445693284273148,-0.3464517593383789,0.43020451068878174
1743927025699178500,0.907178466796875,-0.05428754538297653,-0.34798040986061096,0.49423062801361084
1743927025709223400,0.917223388671875,-0.10146122425794601,-0.3546691834926605,0.48656970262527466
1743927025719269600,0.92726953125,-0.15116165578365326,-0.32168617844581604,0.4160659611225128
1743927025729315600,0.937315673828125,-0.19844666123390198,-0.25375980138778687,0.2968636751174927
1743927025739360300,0.9473603515625,-0.2404060959815979,-0.1425483226776123,0.16701912879943848
1743927025749406500,0.957406494140625,-0.2506253719329834,-0.014472095295786858,0.0622180737555027
1743927025759451400,0.967451416015625,-0.23730584979057312,0.059925708919763565,0.002187497215345502
1743927025769497300,0.977497314453125,-0.23063886165618896,0.09466114640235901,0.006238379515707493
1743927025779543300,0.987543212890625,-0.22950728237628937,0.11973241716623306,0.05482375994324684
1743927025789588500,0.99758837890625,-0.24617643654346466,0.132223978638649,0.13802552223205566
1743927025799634400,1.007634521484375,-0.27336546778678894,0.12547233700752258,0.20752550661563873
1743927025809679600,1.0176796875,-0.2996797263622284,0.058469757437705994,0.24433594942092896
1743927025819725600,1.0277255859375,-0.34422963857650757,-0.006546261720359325,0.24461159110069275
1743927025829771500,1.037771484375,-0.39070945978164673,-0.0203072652220726,0.21776863932609558
1743927025839816400,1.04781640625,-0.4294499158859253,0.03597864508628845,0.13397841155529022
1743927025849862400,1.0578623046875,-0.44954338669776917,0.08285646885633469,0.01250950526446104
1743927025859907300,1.0679072265625,-0.43879833817481995,0.1124069020152092,-0.11703970283269882
1743927025869953300,1.077953369140625,-0.40741440653800964,0.15001259744167328,-0.18706947565078735
1743927025879999500,1.08799951171875,-0.3817497789859772,0.204186350107193,-0.17970210313796997
1743927025890044400,1.09804443359375,-0.3616219162940979,0.21078801155090332,-0.11595989763736725
1743927025900090400,1.10809033203125,-0.34700462222099304,0.17149440944194794,-0.007824105210602283
1743927025910135600,1.118135498046875,-0.3244917094707489,0.132120743393898,0.12276723235845566
1743927025920182300,1.128182373046875,-0.30715107917785645,0.10473784804344177,0.2511481046676636
1743927025930228200,1.138228271484375,-0.283758282661438,0.09026390314102173,0.34462153911590576
1743927025940273400,1.1482734375,-0.25138625502586365,0.09388767182826996,0.3677891790866852
1743927025950319400,1.1583193359375,-0.22282527387142181,0.1237119659781456,0.3257572650909424
1743927025960364300,1.1683642578125,-0.22033840417861938,0.1502692699432373,0.2262817770242691
1743927025970410200,1.17841015625,-0.23597781360149384,0.15222717821598053,0.10526861995458603
1743927025980456400,1.18845654296875,-0.2599766254425049,0.11272796243429184,0.005695153959095478
1743927025990501400,1.19850146484375,-0.26701200008392334,0.04151284694671631,-0.0527212992310524
1743927026000547300,1.20854736328125,-0.24521003663539886,-0.05421687290072441,-0.06090066581964493
1743927026010592300,1.21859228515625,-0.20995406806468964,-0.15305912494659424,-0.049568332731723785
1743927026020638200,1.22863818359375,-0.1890716850757599,-0.2382267564535141,-0.036096733063459396
1743927026030684200,1.23868408203125,-0.1719283163547516,-0.29844239354133606,-0.051025159657001495
1743927026040729300,1.248729248046875,-0.1595001369714737,-0.31021755933761597,-0.10097967088222504
1743927026050775300,1.258775390625,-0.15228389203548431,-0.27235910296440125,-0.2019759565591812
1743927026060820200,1.2688203125,-0.13416294753551483,-0.22937220335006714,-0.32018062472343445
1743927026070866400,1.278866455078125,-0.09882216155529022,-0.18028582632541656,-0.4263075590133667
1743927026080912400,1.288912353515625,-0.05763637274503708,-0.11826851963996887,-0.5032630562782288
1743927026090957300,1.298957275390625,-0.03194859251379967,-0.053180545568466187,-0.5325515270233154
1743927026101003500,1.30900341796875,-0.014319267123937607,-0.0017897917423397303,-0.4979317784309387
1743927026111048200,1.319048095703125,-0.007187206298112869,0.006674806587398052,-0.41383278369903564
1743927026121094100,1.32909423828125,0.001809484325349331,0.0035104388371109962,-0.29197371006011963
1743927026131139300,1.339139404296875,0.023152798414230347,-0.0221742894500494,-0.17873376607894897
1743927026141185300,1.349185302734375,0.045640796422958374,-0.0527268685400486,-0.11077442020177841
1743927026151231200,1.359231201171875,0.06825292110443115,-0.06896726787090302,-0.08773040026426315
1743927026161276400,1.3692763671875,0.08092503994703293,-0.049765072762966156,-0.08873201161623001
1743927026171322400,1.379322265625,0.09133671969175339,-0.005636566784232855,-0.09662085771560669
1743927026181367300,1.3893671875,0.11099963635206223,0.029299313202500343,-0.0777297243475914
1743927026191413500,1.39941357421875,0.12027397006750107,0.05220995098352432,-0.04159630835056305
1743927026201459500,1.40945947265625,0.10532458871603012,0.047049541026353836,0.002821221947669983
1743927026211504000,1.419504150390625,0.06615868210792542,0.03901408985257149,0.0398317389190197
1743927026221550300,1.42955029296875,0.042928460985422134,0.023093178868293762,0.052994415163993835
1743927026231595300,1.43959521484375,0.0364430695772171,0.012501973658800125,0.0676315650343895
1743927026241641200,1.44964111328125,0.04781876131892204,-0.00014591030776500702,0.08730273693799973
1743927026251687200,1.459687255859375,0.0670083537697792,0.020206529647111893,0.1079249307513237
1743927026261732400,1.469732421875,0.09856095165014267,0.05926711484789848,0.10952123254537582
1743927026271778300,1.4797783203125,0.11210013180971146,0.09636406600475311,0.09573366492986679
1743927026281823500,1.489823486328125,0.12357275933027267,0.11279310286045074,0.06908474117517471
1743927026291869400,1.499869384765625,0.14043058454990387,0.10204900056123734,0.019809015095233917
1743927026301915400,1.509915283203125,0.16186024248600006,0.06476607918739319,-0.039174679666757584
1743927026311960300,1.519960205078125,0.16284987330436707,0.03856835514307022,-0.10353516042232513
1743927026322006300,1.53000634765625,0.15044540166854858,0.007976625114679337,-0.1697743684053421
1743927026332051200,1.54005126953125,0.12648433446884155,-0.03474310785531998,-0.2206639051437378
1743927026342097400,1.550097412109375,0.10831091552972794,-0.06408421695232391,-0.24565793573856354
1743927026352143400,1.560143310546875,0.10320006310939789,-0.05046951025724411,-0.2619093954563141
1743927026362188300,1.570188232421875,0.09506117552518845,0.011366692371666431,-0.23659098148345947
1743927026372234200,1.580234130859375,0.0679195448756218,0.09675420075654984,-0.1670028120279312
1743927026382279400,1.590279541015625,0.06691420078277588,0.1419253945350647,-0.06227373331785202
1743927026392325400,1.600325439453125,0.10871288180351257,0.14669950306415558,0.04333085939288139
1743927026402371300,1.610371337890625,0.1472666710615158,0.15290068089962006,0.14943625032901764
1743927026412416300,1.620416259765625,0.15954528748989105,0.14748941361904144,0.2560322880744934
1743927026422462200,1.630462158203125,0.1549992710351944,0.1474931389093399,0.36226925253868103
1743927026432507400,1.64050732421875,0.15878508985042572,0.15224160254001617,0.4366927146911621
1743927026442553300,1.65055322265625,0.1720668077468872,0.14637678861618042,0.47531548142433167
1743927026452599300,1.660599365234375,0.198288694024086,0.16475623846054077,0.4714413583278656
1743927026462644200,1.670644287109375,0.211008220911026,0.1738344132900238,0.41585424542427063
1743927026472690400,1.6806904296875,0.20851854979991913,0.1761249452829361,0.31104812026023865
1743927026482735400,1.6907353515625,0.19441844522953033,0.19699160754680634,0.201716810464859
1743927026492781300,1.70078125,0.1841960847377777,0.17659343779087067,0.11892075091600418
1743927026502827500,1.71082763671875,0.18432071805000305,0.13886310160160065,0.09827672690153122
1743927026512872200,1.7208720703125,0.18747442960739136,0.07500140368938446,0.11821719259023666
1743927026522918100,1.730918212890625,0.2086244523525238,0.01872880756855011,0.15391846001148224
1743927026532963300,1.74096337890625,0.2578721046447754,-0.003087469609454274,0.19417305290699005
1743927026543009300,1.75100927734375,0.32273098826408386,0.003253783332183957,0.2288665771484375
1743927026553054200,1.76105419921875,0.38723212480545044,0.02400033362209797,0.27033722400665283
1743927026563100400,1.771100341796875,0.43340733647346497,0.05258297547698021,0.3212614059448242
1743927026573146400,1.781146484375,0.47197866439819336,0.08976113796234131,0.39063307642936707
1743927026583191300,1.79119140625,0.4899851083755493,0.09155344218015671,0.4567162096500397
1743927026593237500,1.801237548828125,0.49697762727737427,0.08187077939510345,0.4812674820423126
1743927026603282200,1.8112822265625,0.4756244122982025,0.06428885459899902,0.4520573914051056
1743927026613328100,1.821328125,0.4214390814304352,0.04521075636148453,0.3590700924396515
1743927026623374300,1.831374267578125,0.3557303845882416,0.017530661076307297,0.2141597867012024
1743927026633419300,1.841419189453125,0.2924594581127167,-0.006284303963184357,0.048718828707933426
1743927026643465200,1.85146533203125,0.2443007081747055,-0.030158476904034615,-0.10348375141620636
1743927026653510400,1.861510498046875,0.21291190385818481,-0.04464767128229141,-0.21257135272026062
1743927026663556400,1.871556396484375,0.19026118516921997,-0.027740592136979103,-0.2933383584022522
1743927026673602300,1.881602294921875,0.14976389706134796,-0.0022168895229697227,-0.3412744700908661
1743927026683647500,1.8916474609375,0.0997966080904007,0.023419497534632683,-0.3661731779575348
1743927026693693400,1.901693359375,0.04635895416140556,0.04346185922622681,-0.37000593543052673
1743927026703738000,1.911738037109375,-0.014270838350057602,0.024311602115631104,-0.38185539841651917
1743927026713784300,1.921784423828125,-0.07398055493831635,0.005662621930241585,-0.4029145836830139
1743927026723830300,1.931830322265625,-0.10615313798189163,0.00109103973954916,-0.42991212010383606
1743927026733875200,1.941875244140625,-0.11959300190210342,-0.00763541366904974,-0.4459148049354553
1743927026743921200,1.951921142578125,-0.1146877259016037,-0.04002105072140694,-0.4408012926578522
1743927026753966300,1.96196630859375,-0.09544610232114792,-0.0756867527961731,-0.4219006597995758
1743927026764012300,1.97201220703125,-0.08670027554035187,-0.053214725106954575,-0.36091533303260803
1743927026774058200,1.982058349609375,-0.08746987581253052,-0.011202748864889145,-0.26803722977638245
1743927026784103400,1.992103515625,-0.08271266520023346,0.0114780617877841,-0.14821282029151917
1743927026794149400,2.0021494140625,-0.07906193286180496,0.008272971957921982,-0.05265708267688751
1743927026804194300,2.0121943359375,-0.07073768973350525,-0.034797001630067825,-0.022596385329961777
1743927026814240300,2.022240234375,-0.0690939724445343,-0.08861187845468521,-0.052322179079055786
1743927026824286200,2.0322861328125,-0.09624996036291122,-0.12119858711957932,-0.1370895355939865
1743927026834331400,2.042331298828125,-0.16232401132583618,-0.12255573272705078,-0.24290235340595245
1743927026844377300,2.05237744140625,-0.22398072481155396,-0.10284063220024109,-0.3343590199947357
1743927026854422300,2.06242236328125,-0.22892124950885773,-0.037345364689826965,-0.3956510126590729
1743927026864468200,2.07246826171875,-0.17860294878482819,0.05673399567604065,-0.42924970388412476
1743927026874513400,2.082513427734375,-0.09988635778427124,0.12221066653728485,-0.4183306097984314
1743927026884559400,2.092559326171875,-0.0484846867620945,0.15269425511360168,-0.3725588619709015
1743927026894605300,2.102605224609375,-0.03377678245306015,0.17683111131191254,-0.3039892613887787
1743927026904650200,2.112650146484375,-0.04501185566186905,0.1838589310646057,-0.19459247589111328
1743927026914696200,2.1226962890625,-0.09060267359018326,0.13602116703987122,-0.053584277629852295
1743927026924740600,2.13274072265625,-0.17881536483764648,0.03595634549856186,0.08174212276935577
1743927026934786600,2.14278662109375,-0.28554901480674744,-0.12226486951112747,0.14904412627220154
1743927026944832500,2.15283251953125,-0.3726801872253418,-0.25331664085388184,0.14707738161087036
1743927026954877700,2.162877685546875,-0.4450153708457947,-0.27298852801322937,0.08073416352272034
1743927026964923600,2.172923583984375,-0.4917903542518616,-0.2363343983888626,-0.008275069296360016
1743927026974968300,2.18296826171875,-0.5178462266921997,-0.16618852317333221,-0.06667123734951019
1743927026985014500,2.1930146484375,-0.5053703784942627,-0.08309763669967651,-0.05950573831796646
1743927026995060500,2.203060546875,-0.45355355739593506,-0.014219384640455246,0.008199396543204784
1743927027005105400,2.21310546875,-0.3799208700656891,0.014118779450654984,0.12750394642353058
1743927027015151600,2.223151611328125,-0.3105679452419281,0.02626728266477585,0.2879329323768616
1743927027025196500,2.233196533203125,-0.2693997323513031,0.007316760718822479,0.46335989236831665
1743927027035242500,2.243242431640625,-0.28245648741722107,-0.07498856633901596,0.594361424446106
1743927027045288400,2.253288330078125,-0.32713767886161804,-0.18653851747512817,0.6570063829421997
1743927027055333600,2.263333740234375,-0.3829405903816223,-0.2863715887069702,0.6370551586151123
1743927027065379600,2.273379638671875,-0.4482460916042328,-0.33606672286987305,0.5059773325920105
1743927027075424500,2.283424560546875,-0.5159947276115417,-0.28716981410980225,0.3249887526035309
1743927027085470500,2.293470458984375,-0.5506224632263184,-0.15972235798835754,0.1767481565475464
1743927027095516400,2.303516357421875,-0.5297347903251648,-0.06550316512584686,0.09430984407663345
1743927027105561600,2.3135615234375,-0.47268587350845337,-0.008128025569021702,0.07929867506027222
1743927027115607600,2.323607666015625,-0.3985013961791992,0.06071276590228081,0.11164796352386475
1743927027125652500,2.333652587890625,-0.3332296907901764,0.11732064932584763,0.17150038480758667
1743927027135698400,2.343698486328125,-0.2845858931541443,0.13854116201400757,0.25053614377975464
1743927027145744600,2.35374462890625,-0.2699083983898163,0.1404477208852768,0.3438035249710083
1743927027155789600,2.36378955078125,-0.25931021571159363,0.09455212950706482,0.40908095240592957
1743927027165835500,2.37383544921875,-0.26373159885406494,0.027539003640413284,0.40671685338020325
1743927027175880400,2.38388037109375,-0.27185580134391785,-0.01740851439535618,0.34890326857566833
1743927027185926400,2.393926513671875,-0.27819839119911194,-0.009825428947806358,0.2649380564689636
1743927027195972400,2.403972412109375,-0.2829476296901703,0.04639918729662895,0.18323777616024017
1743927027206017500,2.414017578125,-0.26901715993881226,0.114206463098526,0.12230385839939117
1743927027216063500,2.4240634765625,-0.22676639258861542,0.15086445212364197,0.07963453978300095
1743927027226108700,2.434108642578125,-0.16834649443626404,0.12888433039188385,0.04616846516728401
1743927027236154600,2.444154541015625,-0.1087014302611351,0.0760304406285286,0.02609444223344326
1743927027246199600,2.454199462890625,-0.06703867018222809,0.04228818789124489,-0.004863208159804344
1743927027256245500,2.46424560546875,-0.048413317650556564,-0.0077837686985731125,-0.05310477316379547
1743927027266291700,2.474291748046875,-0.03764323145151138,-0.1039276123046875,-0.12283938378095627
1743927027276336400,2.48433642578125,-0.012935170903801918,-0.2993967831134796,-0.21363510191440582
1743927027286382300,2.49438232421875,0.03289463371038437,-0.38359740376472473,-0.3071274757385254
1743927027296427500,2.504427490234375,0.10216035693883896,-0.37274521589279175,-0.3739134967327118
1743927027306473500,2.514473388671875,0.17656934261322021,-0.37393805384635925,-0.4032149314880371
1743927027316519400,2.52451953125,0.24447806179523468,-0.42305535078048706,-0.40402716398239136
1743927027326564600,2.534564697265625,0.30730417370796204,-0.5054064393043518,-0.3686923384666443
1743927027336610600,2.544610595703125,0.3396361768245697,-0.5752830505371094,-0.3186914920806885
1743927027346655500,2.554655517578125,0.34335365891456604,-0.6048361659049988,-0.2876281142234802
1743927027356701700,2.56470166015625,0.3349364697933197,-0.5309539437294006,-0.2578185498714447
1743927027366747600,2.57474755859375,0.3106987774372101,-0.36324670910835266,-0.2401396930217743
1743927027376792300,2.584792236328125,0.28118038177490234,-0.19452358782291412,-0.2284691333770752
1743927027386838500,2.594838623046875,0.24242179095745087,-0.054076194763183594,-0.21556878089904785
1743927027396883500,2.604883544921875,0.19319798052310944,0.053796716034412384,-0.20064862072467804
1743927027406929400,2.614929443359375,0.15160180628299713,0.14868487417697906,-0.17803572118282318
1743927027416975600,2.6249755859375,0.13095112144947052,0.22579483687877655,-0.170371413230896
1743927027427020500,2.6350205078125,0.12504076957702637,0.2822043299674988,-0.18979118764400482
1743927027437066500,2.64506640625,0.11421261727809906,0.33639830350875854,-0.19397208094596863
1743927027447111700,2.655111572265625,0.10308566689491272,0.3536774218082428,-0.16484348475933075
1743927027457157600,2.66515771484375,0.09840735793113708,0.3431989848613739,-0.10913555324077606
1743927027467203600,2.67520361328125,0.1009642630815506,0.3137814402580261,-0.039912544190883636
1743927027477248500,2.68524853515625,0.11909052729606628,0.2903721034526825,0.03822978213429451
1743927027487294500,2.69529443359375,0.15054592490196228,0.2769455015659332,0.12663687765598297
1743927027497339400,2.70533935546875,0.18104444444179535,0.25224196910858154,0.20141823589801788
1743927027507385600,2.715385498046875,0.20531143248081207,0.22925756871700287,0.23130716383457184
1743927027517431600,2.725431640625,0.2097184956073761,0.20669688284397125,0.20516949892044067
1743927027527476500,2.7354765625,0.19608017802238464,0.15130206942558289,0.14344248175621033
1743927027537522400,2.7455224609375,0.16465061902999878,0.009089116007089615,0.04852727800607681
1743927027547567600,2.755567626953125,0.12615568935871124,-0.20785410702228546,-0.044665250927209854
1743927027557613600,2.765613525390625,0.09953573346138,-0.37473025918006897,-0.0461554080247879
1743927027567658500,2.775658447265625,0.09042585641145706,-0.44587501883506775,0.005898741073906422
1743927027577704400,2.785704345703125,0.09762409329414368,-0.45060333609580994,0.02980579063296318
1743927027587750400,2.79575048828125,0.11291570216417313,-0.3686927855014801,0.014361321926116943
1743927027597795600,2.805795654296875,0.13008160889148712,-0.22271376848220825,-0.0388183668255806
1743927027607841500,2.815841552734375,0.12776651978492737,-0.06489004194736481,-0.09798900783061981
1743927027617886500,2.825886474609375,0.10793246328830719,0.0068169631995260715,-0.15653805434703827
1743927027627932700,2.8359326171875,0.09342356771230698,-0.017711549997329712,-0.19059322774410248
1743927027637978600,2.845978515625,0.10658219456672668,-0.04200137034058571,-0.1901410073041916
1743927027648023600,2.8560234375,0.1584877222776413,-0.01865796186029911,-0.14190955460071564
1743927027658069500,2.866069580078125,0.20573113858699799,0.024861285462975502,-0.06566458940505981
1743927027668114400,2.876114501953125,0.24634619057178497,0.06250748038291931,0.04180232062935829
1743927027678160400,2.886160400390625,0.2720549702644348,0.13511858880519867,0.15551094710826874
1743927027688206300,2.896206298828125,0.2673896551132202,0.23874777555465698,0.18659083545207977
1743927027698251500,2.90625146484375,0.26478877663612366,0.4152778089046478,0.18356505036354065
1743927027708297500,2.91629736328125,0.2849227786064148,0.5231795310974121,0.1210007444024086
1743927027718342700,2.9263427734375,0.2708493769168854,0.4904578626155853,0.03184967860579491
1743927027728388600,2.936388671875,0.23693720996379852,0.3588537573814392,-0.06123153120279312
1743927027738434600,2.9464345703125,0.21389999985694885,0.24940741062164307,-0.12661631405353546
1743927027748479500,2.9564794921875,0.226963073015213,0.2280837595462799,-0.12691006064414978
1743927027758525700,2.966525634765625,0.2873571515083313,0.279668927192688,-0.039938777685165405
1743927027768570400,2.9765703125,0.37699276208877563,0.2960337996482849,0.10271131247282028
1743927027778616300,2.9866162109375,0.4355592429637909,0.24444112181663513,0.2745486795902252
1743927027788662500,2.99666259765625,0.431704580783844,0.14924855530261993,0.41431161761283875
1743927027798707500,3.00670751953125,0.40897953510284424,0.0021753888577222824,0.4938690960407257
1743927027808753400,3.01675341796875,0.40196794271469116,-0.13637930154800415,0.5481792092323303
1743927027818798600,3.026798583984375,0.4096680283546448,-0.23565563559532166,0.5478724837303162
1743927027828844500,3.036844482421875,0.4050716757774353,-0.274409681558609,0.4906299412250519
1743927027838890500,3.046890380859375,0.3665451407432556,-0.23273688554763794,0.3704013526439667
1743927027848935700,3.056935791015625,0.3243074119091034,-0.1249539777636528,0.2243858277797699
1743927027858981600,3.066981689453125,0.29519879817962646,0.042928822338581085,0.07521864026784897
1743927027869026300,3.0770263671875,0.27152010798454285,0.20514675974845886,-0.10881884396076202
1743927027879072500,3.087072509765625,0.228979229927063,0.28052836656570435,-0.33075496554374695
1743927027889118500,3.097118408203125,0.16376987099647522,0.2750169634819031,-0.5359863638877869
1743927027899163400,3.107163330078125,0.09534578770399094,0.24401861429214478,-0.6553704142570496
1743927027909209600,3.117209716796875,0.028088457882404327,0.18110063672065735,-0.716298520565033
1743927027919255000,3.127255126953125,-0.0222329068928957,0.09712466597557068,-0.7384195327758789
1743927027929301000,3.137301025390625,-0.06582219898700714,0.01488066092133522,-0.7484285235404968
1743927027939347000,3.147346923828125,-0.09912800788879395,-0.03108595870435238,-0.7410554885864258
1743927027949392100,3.15739208984375,-0.10987306386232376,-0.023893026635050774,-0.7184585928916931
1743927027959438000,3.16743798828125,-0.0867292508482933,0.03414768725633621,-0.6663670539855957
1743927027969483300,3.177483154296875,-0.03950048238039017,0.10140528529882431,-0.5846476554870605
