time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1743927025166761500,0.374761474609375,0.5929954047645529,0.10332477557816544,0.29135898803363636,0.01889422960644912,0.9501165232613528,0.04138307242179581,0.22228175637981176
1743927025176807400,0.384807373046875,0.5912093873826998,0.101177973988364,0.2906405167842048,0.020532560969627654,0.9505632598665061,0.041479185062060726,0.21819030824367866
1743927025186852400,0.394852294921875,0.5883944901962037,0.09973551837537928,0.28937991327463064,0.021465544615552383,0.9511049642550041,0.04136828584727202,0.21532014883912617
1743927025196898600,0.404898681640625,0.584995309491271,0.09942257257372915,0.2878200502024678,0.02251028859988315,0.951599670399509,0.041626009023213915,0.21483126443083225
1743927025206944500,0.414944580078125,0.5816426548982314,0.1003592372416745,0.28629949557189976,0.02448920724019282,0.9519105192944304,0.0427439284815465,0.21724597980859756
1743927025216989400,0.424989501953125,0.5787485945409195,0.10236960687810075,0.28503225757503287,0.02760397940826955,0.9519826719990905,0.04479009495165642,0.2222670077973776
1743927025227035600,0.43503564453125,0.5765641270909666,0.1050246122967624,0.28414363892213257,0.03167434089355085,0.951825050613332,0.047554328764422386,0.22894957443251335
1743927025237080300,0.445080322265625,0.5751244402405574,0.10769254545025338,0.28364401751175206,0.036245799544442306,0.9515179095237606,0.050617782732027265,0.23583775652098904
1743927025247126300,0.455126220703125,0.5742983433440569,0.10967435863029953,0.2834436277459732,0.040556084487297146,0.9512004282012348,0.05337672074133788,0.24123616294037384
1743927025257172200,0.465172119140625,0.5739937143426349,0.11067825046654996,0.2834718421800276,0.04410159309892627,0.9509551467132368,0.05548404327438669,0.24438168885195755
1743927025267217400,0.475217529296875,0.5742439260457042,0.11078469550834011,0.2837449833510601,0.047015273491494106,0.9507694115269824,0.05703702087510063,0.24548760174365067
1743927025277263400,0.485263427734375,0.5750788965375107,0.11039579363537401,0.28427083937225966,0.04933921538371314,0.9505883172038501,0.05817767930289418,0.245414410303774
1743927025287308500,0.49530859375,0.5765182506671988,0.10993256863800897,0.28504222592448114,0.05088338295824947,0.9503645399457223,0.058931871570159756,0.24499159805331977
1743927025297354500,0.5053544921875,0.5783297815757856,0.10959052661881111,0.2859422663225538,0.05156241377403619,0.9501109135177606,0.05929766556186803,0.2445891552212341
1743927025307400400,0.515400390625,0.580314486002254,0.10946811887550392,0.28687634086719577,0.05138719698457379,0.949843473463413,0.059297011017367375,0.24440286190317242
1743927025317445600,0.525445556640625,0.5823777085643788,0.10965330075184522,0.28781486701322934,0.050664689889639375,0.9495499112169519,0.05910907650818287,0.2447023018688687
1743927025327491600,0.53549169921875,0.5845950100706614,0.11024567738179303,0.2888070993810668,0.04967949261149177,0.9491918905492737,0.05891647659501633,0.24578684703434997
1743927025337536300,0.545536376953125,0.5870053929916054,0.11134147895164805,0.2898779434976828,0.048598359976853286,0.9487422694493967,0.058838365230849655,0.2479123003768641
1743927025347582500,0.55558251953125,0.589613417733589,0.11293972512998292,0.2910326561194837,0.04751128150151977,0.9481943538366671,0.058923695494967905,0.2511056218846603
1743927025357628400,0.56562841796875,0.5922979030272637,0.11484966191800382,0.29222327901734085,0.046570937806560575,0.9475820722900306,0.05918860092137396,0.25500633147731605
1743927025367673300,0.57567333984375,0.5949067219511086,0.11678248011608519,0.2933884711383388,0.045895307611000795,0.9469599042845575,0.059597998473227706,0.2590345010410998
1743927025377719300,0.58571923828125,0.5974367004061424,0.11852929086680879,0.29452672833853205,0.045407980088538906,0.9463609731452715,0.060048357741481366,0.26272673551834436
1743927025387764500,0.595764404296875,0.5999159533938702,0.11986399735496703,0.29565233565633603,0.04503320399644858,0.9458172139520629,0.06043227320471033,0.26558390883542893
1743927025397810400,0.605810546875,0.6023817705738173,0.12059157668841743,0.296796340803665,0.04491885134980058,0.9453448243351967,0.060767282355323464,0.2672419112254453
1743927025407856400,0.6158564453125,0.6048123562566347,0.12059124866320697,0.29795910535902304,0.04519007991913137,0.944959141983769,0.06107712553979022,0.2674827865167933
1743927025417901600,0.625901611328125,0.6071300665558473,0.11990219926582418,0.2990884411017497,0.045583443747607956,0.9446801404303369,0.06122927967750515,0.26630075228082944
1743927025427947500,0.635947509765625,0.6092623346714986,0.11868079506860187,0.30011247722842804,0.045494512882609146,0.9445276160466901,0.060951293949550504,0.2638291025373146
1743927025437992400,0.645992431640625,0.6111438044821513,0.11715736927641536,0.30098670907149766,0.044744795476929194,0.9444867940005356,0.060216013156282625,0.26049161795327813
1743927025448038400,0.656038330078125,0.612501306309055,0.1154733142519177,0.3015913065567373,0.04352044404420072,0.9445688882789404,0.05914519270128517,0.25662791989046846
1743927025458083300,0.666083251953125,0.6131556902308845,0.11364966791649796,0.3018639846247831,0.04222014887290774,0.94477751097277,0.057941568875117505,0.2523995994643699
1743927025468129300,0.67612939453125,0.6131283120691621,0.11170956206845327,0.3018252738460503,0.041049947908023084,0.9450951933625874,0.05672293830191998,0.2479252458075557
1743927025478175500,0.686175537109375,0.6124096944651594,0.10970261137364516,0.3014797861096862,0.040216392415112566,0.9455063235614483,0.05561407388271241,0.2433776085218847
1743927025488220400,0.696220458984375,0.6110621605880002,0.10769796378604268,0.3008535794585924,0.039707502818398105,0.9459931746505773,0.05463687406167985,0.23890459504120082
1743927025498266400,0.706266357421875,0.6091274341366735,0.10585228124738398,0.29995809134359036,0.039438405470592505,0.9465335570570532,0.05380088281536125,0.23481338205097863
1743927025508311600,0.7163115234375,0.606831679255402,0.10437921735486909,0.298898403278057,0.0394591247011753,0.947065465078046,0.05321349688352904,0.23158321720686767
1743927025518357500,0.726357421875,0.6044962696078947,0.1033994786185799,0.29782882665082094,0.0398544220194535,0.9475231772779592,0.052974833244780827,0.229511304426613
1743927025528403500,0.736403564453125,0.6023639396672378,0.10293876294188564,0.29685707520914967,0.04047459409693229,0.9478753320603336,0.053027504044208314,0.22861564720973301
1743927025538448400,0.746448486328125,0.6004967995266639,0.10290211536862921,0.2960014860787622,0.04104610098875654,0.9481370412505975,0.05320184953976608,0.22861242305857457
1743927025548494300,0.756494384765625,0.5988671567927991,0.10315199912604424,0.2952379177760946,0.04129310813389005,0.948341964148256,0.053309502506794684,0.22912421310903353
1743927025558539300,0.766539306640625,0.5974950857526123,0.10353453156346737,0.29457426014008753,0.041134300598170886,0.9485092665160653,0.053261920824252455,0.22980341099737364
1743927025568585500,0.77658544921875,0.5963793627966977,0.1039609524531424,0.29400413808229325,0.040430714399834214,0.9486564333860997,0.052959806897959906,0.23042083629269686
1743927025578631400,0.78663134765625,0.5953320230669633,0.10436345941727365,0.29344376485189966,0.03927151946375364,0.9488157440002888,0.05241771511445838,0.23085167709867757
1743927025588676400,0.79667626953125,0.5942933913916519,0.10464546990900186,0.29287316528673457,0.03779460905645771,0.9490018124008113,0.05167441651335131,0.2309327186712496
1743927025598722600,0.80672265625,0.5933032986713779,0.10465287302727165,0.29232308465844614,0.03617860633608503,0.9492188438457395,0.05077850669946521,0.23039737653714568
1743927025608767500,0.816767578125,0.592369726867056,0.10422835437149762,0.2918056305525469,0.03452442142665953,0.9494800507836256,0.049735486321405904,0.2289465376126819
1743927025618813400,0.8268134765625,0.591262248332256,0.10332683618277956,0.2912208537816223,0.03298970921567774,0.9498168378852118,0.04860040216363242,0.22652230690978556
1743927025628859400,0.836859375,0.5900307155764134,0.10216429800961328,0.2905847969838326,0.031494927298449195,0.9501979212847929,0.04740111150778056,0.22355821983897406
1743927025638904300,0.846904296875,0.5889190760621115,0.10114180326232901,0.28997999415718745,0.02949879075101844,0.9505612256787872,0.04599231110649514,0.2207450482843985
1743927025648950300,0.8569501953125,0.5881621090404733,0.10061760382497877,0.2894971337471358,0.026695789298330115,0.9508427153843495,0.04433620356691204,0.21875395206704168
1743927025658995500,0.866995361328125,0.5877588027953256,0.10080655024009483,0.2891488970523254,0.02347064941485319,0.9510036583584808,0.04269619457000802,0.218152121154959
1743927025669041400,0.87704150390625,0.5876499732787188,0.10179832488108145,0.2889115423069415,0.02002296341125281,0.9510361883702222,0.04119929035803898,0.2191844759853779
1743927025679087400,0.88708740234375,0.5876226270908338,0.10351884475486432,0.28868579606860434,0.016449718385516173,0.9509760205424647,0.03986176994884754,0.22171496534996799
1743927025689132500,0.897132568359375,0.5874509653392438,0.1058247688449593,0.2883719903164935,0.012925489796490362,0.9508646430972355,0.03871830490996725,0.22548653936745527
1743927025699178500,0.907178466796875,0.5870158906260384,0.10855439524020874,0.28791947136547086,0.009549711188010188,0.9507324905410589,0.03776432147081954,0.23018592450930866
1743927025709223400,0.917223388671875,0.5861658408514241,0.11141464434054019,0.2872566163676044,0.006189857280248304,0.9506386226879618,0.03683242672882775,0.2351520407554886
1743927025719269600,0.92726953125,0.584833524743806,0.11405689714505314,0.2863751068071347,0.0030820461284373993,0.9506256106805644,0.035934241099862756,0.23972156143832835
1743927025729315600,0.937315673828125,0.5830154650107855,0.11614888872675476,0.2853078723405187,0.0006081014695017418,0.9507220006132147,0.03516620780713576,0.2433105692330545
1743927025739360300,0.9473603515625,0.5807439593568756,0.11750700009676755,0.2841010025559914,-0.0008663765646908698,0.9509348487012602,0.03466449051737667,0.24564234311272345
1743927025749406500,0.957406494140625,0.5781686213526527,0.11810790036674246,0.28284916213785016,-0.0009853919585546763,0.9512352606726183,0.03461704209661788,0.24677671800372092
1743927025759451400,0.967451416015625,0.5756334208798356,0.11816426220489425,0.2816910665653919,-0.00008730687214862417,0.9515601849981177,0.03493577153063833,0.24706898512425457
1743927025769497300,0.977497314453125,0.5732084137189701,0.11801180774741857,0.28061843536588216,0.0012892782298598968,0.9518770924248525,0.035447173895369145,0.2470656126335172
1743927025779543300,0.987543212890625,0.570849378006005,0.11795222231879819,0.27958879354945826,0.0029490490715768382,0.9521614804990877,0.03613648378276888,0.24734005887518767
1743927025789588500,0.99758837890625,0.5683866069481927,0.11818982775278854,0.27851239338308553,0.004846355045341694,0.9524131550782948,0.03702824220417765,0.24830029998211797
1743927025799634400,1.007634521484375,0.5656897364786597,0.11879208779858544,0.27731759498799796,0.006827940240506457,0.9526465130568302,0.038052853013757264,0.2500363590235477
1743927025809679600,1.0176796875,0.5627060391655054,0.11969932133166182,0.27596252846283675,0.008536853568492733,0.9528880061182055,0.03900327443412099,0.25231567453411974
1743927025819725600,1.0277255859375,0.5593519073603321,0.12078058542957765,0.2743919869589951,0.009621849827201524,0.9531782355157717,0.03965344526491002,0.2547588258012022
1743927025829771500,1.037771484375,0.5555245435252815,0.12185701870712257,0.2725787391866505,0.010385532276890055,0.9535427336015304,0.040100628065232305,0.25707514603409665
1743927025839816400,1.04781640625,0.5512241989917283,0.12262804685705968,0.27057209663369375,0.011538189674472047,0.9539929650459186,0.04062558247134884,0.25883743379963864
1743927025849862400,1.0578623046875,0.5466218994996006,0.12281273166338798,0.2684770166452077,0.01334774050616009,0.9545321065520005,0.04130040023718493,0.2595377466282388
1743927025859907300,1.0679072265625,0.5419841005687052,0.12232684998964942,0.266404830155204,0.015526059589833104,0.9551454312002743,0.041975190140587954,0.25892822370122454
1743927025869953300,1.077953369140625,0.5376126893543713,0.12131171575794726,0.2644852600650476,0.017941214688243848,0.9557783707811595,0.04264590871625939,0.2572816887872832
1743927025879999500,1.08799951171875,0.533563538988574,0.12008313376442731,0.2627446229552039,0.02077158853918863,0.9563750325461814,0.04349717461326376,0.2553109790151609
1743927025890044400,1.09804443359375,0.5297300145593687,0.11899364203888187,0.2611130980616862,0.023848191403885353,0.9569103259222262,0.044530936621681505,0.2537004934522217
1743927025900090400,1.10809033203125,0.526058858512235,0.11835145335690131,0.25953292502860553,0.02669707510985941,0.9573703460905161,0.04558141109309614,0.2529612865523989
1743927025910135600,1.118135498046875,0.5225715707093491,0.1183548998776362,0.2580008095070687,0.02910081637664429,0.9577355025760383,0.04658827065911698,0.2534497665454219
1743927025920182300,1.128182373046875,0.5192279287292676,0.1190326075126904,0.25650375690493554,0.031134402682429355,0.958004252730582,0.04759136028242841,0.2552447264058802
1743927025930228200,1.138228271484375,0.5160678956305494,0.120293922233311,0.2550706264486455,0.03291125700157232,0.9581774823289763,0.04862435162182628,0.2581901829351641
1743927025940273400,1.1482734375,0.5131564952782498,0.12184722694309927,0.2537470506209279,0.03457937173633051,0.9582780086975744,0.04968907553008257,0.26172164312146934
1743927025950319400,1.1583193359375,0.5105620443049131,0.12334063969174057,0.25258371310451116,0.03633704371300779,0.9583360226693511,0.050800041045756805,0.2651624895503265
1743927025960364300,1.1683642578125,0.5081732727943848,0.1244468967645632,0.2515438454276044,0.038369090421945785,0.9584042386463347,0.05196101365040612,0.2678739528717739
1743927025970410200,1.17841015625,0.5057358568791427,0.12499188114807623,0.2505001307810548,0.04054851804241227,0.958547198498999,0.053046798531247046,0.26944623679483554
1743927025980456400,1.18845654296875,0.5031352394499992,0.125010211111585,0.2493787690704498,0.04259812665852303,0.9587884988560782,0.053918901511860406,0.26987313306612953
1743927025990501400,1.19850146484375,0.5003892263425406,0.12470934232669516,0.24815975108187655,0.044123147421689324,0.9591149541061422,0.05443170295357036,0.269486708326239
1743927026000547300,1.20854736328125,0.4977409052723036,0.12435615941532688,0.2469337862236235,0.044766433006250266,0.9594739469535025,0.05448836553573687,0.2687671268519631
1743927026010592300,1.21859228515625,0.49538904770751147,0.12415688922685622,0.24578213421021425,0.04433243249706144,0.959819886366524,0.05405477108853976,0.26810840526558577
1743927026020638200,1.22863818359375,0.4933329871842721,0.12414930057635598,0.24470950735185282,0.042904652420324846,0.9601436091986129,0.05318255507592033,0.26761373715654263
1743927026030684200,1.23868408203125,0.4914854669599369,0.12423843757263303,0.24368621684702352,0.04066297622347426,0.9604606788390916,0.05193359595186944,0.26712891318676246
1743927026040729300,1.248729248046875,0.4898062251169494,0.12422340195905726,0.24272002362152315,0.038007713379740134,0.9607857870879514,0.05045963712847731,0.2663369215697641
1743927026050775300,1.258775390625,0.4882255766945798,0.1238255770638793,0.24181502593631252,0.03548204040551069,0.9611426461002899,0.048964618120732106,0.26479233481392916
1743927026060820200,1.2688203125,0.48680709044572945,0.12283193303893704,0.24102161941744735,0.033344362834630596,0.961541200465888,0.04753293284013988,0.2621201430846128
1743927026070866400,1.278866455078125,0.48571605123578304,0.12124761128266415,0.24041680306897795,0.031544888033744806,0.9619608289182825,0.04615212098984823,0.2583259384114922
1743927026080912400,1.288912353515625,0.48505153656772043,0.11915636571055194,0.2400534945710723,0.030199844873356342,0.962371694578714,0.0449084042440744,0.25361635583048076
1743927026090957300,1.298957275390625,0.484749721250962,0.11673401474462484,0.23990270537004102,0.02940867775807444,0.9627530119145573,0.043890648342051954,0.24837692767490904
1743927026101003500,1.30900341796875,0.4846597305787716,0.11424737722943067,0.23988532964349274,0.029166042852977504,0.9630890961549828,0.043151052332208194,0.24315232714251225
1743927026111048200,1.319048095703125,0.4846885075404869,0.11201855323433484,0.2399344000678722,0.0291857995782129,0.9633624644249598,0.04261614720952632,0.2385347290447144
1743927026121094100,1.32909423828125,0.4847736727363175,0.1102995106398122,0.24000307422456046,0.0292275019487294,0.9635610977033635,0.0422208172611561,0.2349834465103007
1743927026131139300,1.339139404296875,0.4849639607265182,0.10918075983805693,0.24010561568729133,0.029128946147788975,0.9636766924318769,0.04190721685068812,0.2326472121600555
1743927026141185300,1.349185302734375,0.4853600183738746,0.10854622696805312,0.2402804342149543,0.028653905304693757,0.9637209788814637,0.04153201046503624,0.23123025764343358
1743927026151231200,1.359231201171875,0.4859901354996405,0.10816956305507892,0.24054849279189267,0.02787439064209383,0.9637159157367111,0.041078029467555933,0.23028188371984085
1743927026161276400,1.3692763671875,0.4868027353440909,0.10783166975021115,0.24090357168943907,0.027084030536148638,0.9636836986042209,0.04063845942724998,0.22941834257228813
1743927026171322400,1.379322265625,0.4877129313597921,0.10742821730024013,0.24132270581542178,0.026598322336001613,0.9636363097696959,0.040343877341083814,0.22849844050375478
1743927026181367300,1.3893671875,0.48878500728701685,0.1070025230752939,0.24183847880799875,0.026464834963894558,0.9635590329670631,0.04023303627367865,0.2276269121706682
1743927026191413500,1.39941357421875,0.48999225574377797,0.10668336117119696,0.2424334570094616,0.026637130062590324,0.9634415291603006,0.04031256132576467,0.22705858905115847
1743927026201459500,1.40945947265625,0.4911758864500839,0.10654907058990666,0.24301728318992444,0.026870555900091467,0.9633027845333219,0.0404676879085549,0.22688836253743624
1743927026211504000,1.419504150390625,0.4920622951873566,0.10662038642533074,0.2434551092460574,0.02710903704625968,0.963176308285595,0.04065926651394555,0.22713380452233342
1743927026221550300,1.42955029296875,0.4925803527593506,0.10681468029866537,0.24371211786744587,0.0273152790416852,0.9630820144431114,0.04084362713648879,0.22761098206740382
1743927026231595300,1.43959521484375,0.4929602032983589,0.10709402585812297,0.2438955330460739,0.027408901859079564,0.9629985649248922,0.040983606480701346,0.22823045758979152
1743927026241641200,1.44964111328125,0.49335370816853275,0.10747051503853748,0.24407794752208925,0.02738540802276988,0.9629058672058157,0.041088841416882606,0.2290225854861386
1743927026251687200,1.459687255859375,0.493894990303001,0.10794819022651056,0.24432950801847134,0.02735600957156676,0.9627827666617109,0.041225279073296206,0.23002967685643672
1743927026261732400,1.469732421875,0.49471505603389476,0.10845221007596673,0.24472638964010868,0.027551886862578985,0.9626135504300083,0.04150049586421865,0.23116086717772696
1743927026271778300,1.4797783203125,0.49577024091596195,0.10887763116680266,0.24525529512037056,0.028086540585193758,0.9624117069051638,0.04194391969204562,0.23222580701708775
1743927026281823500,1.489823486328125,0.49695629001664604,0.1091753993912526,0.24586234412336538,0.028872033112102236,0.9621990172849126,0.04249201452138954,0.23309641043283882
1743927026291869400,1.499869384765625,0.49830455236241483,0.1092850357653629,0.24655062410005799,0.02966428307104826,0.9619875547204457,0.04300628927777318,0.23358654032469975
1743927026301915400,1.509915283203125,0.49987773206488684,0.10916294699775915,0.2473339433851905,0.030145151528014932,0.9617863313218159,0.043316202921157045,0.23352676911061862
1743927026311960300,1.519960205078125,0.5016026913317897,0.10878988819533236,0.24817410228326595,0.03025453761426399,0.9616093703946923,0.04338101040067399,0.2328574976261545
1743927026322006300,1.53000634765625,0.5032752583751205,0.10813194453628071,0.24898031182456679,0.030118147152901037,0.961481313711726,0.04324343281168068,0.2315302560764679
1743927026332051200,1.54005126953125,0.5047603647969147,0.1072227568194303,0.24968344485725663,0.02965950170194892,0.9614177347861527,0.04286404289069635,0.22958825683300002
1743927026342097400,1.550097412109375,0.5060109572994088,0.10618191719683805,0.2502599918911585,0.02888598862647981,0.961409432303399,0.042274073982682854,0.22727928297829753
1743927026352143400,1.560143310546875,0.5071739171241884,0.10504257867505609,0.25079173393002496,0.028018439655744045,0.9614253616699662,0.04160380510094843,0.22473596974915386
1743927026362188300,1.570188232421875,0.5082615190674334,0.103875505369489,0.25130956146093447,0.027573042847961696,0.961437011018716,0.04113702639658607,0.22224070010126018
1743927026372234200,1.580234130859375,0.5091673523195467,0.10283217206147327,0.25177835107878366,0.027934088496008667,0.9614279057341812,0.04110440230738674,0.22020516339900212
1743927026382279400,1.590279541015625,0.5098619838158103,0.1021320806165265,0.25217506690662744,0.029004382631555976,0.961381094436971,0.04151194546896286,0.2190600767674268
1743927026392325400,1.600325439453125,0.5107484697392354,0.10192037973296594,0.25266599760173775,0.030265983599652244,0.9612466503411902,0.04215477566886458,0.2189895375752202
1743927026402371300,1.610371337890625,0.5120597377144465,0.10223059409493611,0.2533516450741371,0.03148208528606186,0.9609986842953203,0.042933828605320544,0.22001231890564021
1743927026412416300,1.620416259765625,0.5135974957013996,0.10305606363242129,0.25413653816079607,0.032636820977753715,0.9606628069846419,0.043829173095767116,0.22210299184135063
1743927026422462200,1.630462158203125,0.5151132373704661,0.10440066541175537,0.25490434702870635,0.033786012072735475,0.9602666365651044,0.04485756104808141,0.22527428616860837
1743927026432507400,1.64050732421875,0.516586621532177,0.10618299750063001,0.25564797284939883,0.03495908811815871,0.9598187471159028,0.04601261849161205,0.22936472179928466
1743927026442553300,1.65055322265625,0.5181148431152918,0.10824055596244195,0.25641398554529693,0.03611516653504448,0.9593250202378767,0.04723727478589363,0.23403082823649507
1743927026452599300,1.660599365234375,0.519839211582886,0.11038147662530534,0.25727288160050527,0.03726274959023766,0.9587882504639548,0.04849482462541587,0.2388832453854546
1743927026462644200,1.670644287109375,0.5217988730853349,0.11236895711267775,0.25825331795512607,0.038529778046853334,0.9582270967963329,0.04979170924552266,0.24346585368235132
1743927026472690400,1.6806904296875,0.5238341473412899,0.11394715313746846,0.2592748242389897,0.039778456311905346,0.9577023353986384,0.05097947683176576,0.2472002691193636
1743927026482735400,1.6907353515625,0.5258170295015763,0.11498130655597237,0.2602877242921514,0.04118460561220716,0.9572433671181109,0.05210326979938599,0.24984509729830237
1743927026492781300,1.70078125,0.5276971668134984,0.11554315908155018,0.26125858700499155,0.042599124145921846,0.9568563044356397,0.05310082226987138,0.2515056197815565
1743927026502827500,1.71082763671875,0.5295458530665402,0.11588256587588933,0.2622026746565318,0.04375096125183078,0.95651213783232,0.05390320404991168,0.2526320137641345
1743927026512872200,1.7208720703125,0.5314200992442673,0.11630129773664329,0.2631281261820703,0.04437380410208119,0.9561757231968563,0.05445791901277683,0.25378320601893356
1743927026522918100,1.730918212890625,0.5333823870452794,0.11695160705775637,0.2640543482349935,0.04432407549358483,0.9558250774617992,0.05473659373838474,0.25523978127435537
1743927026532963300,1.74096337890625,0.5357017117386235,0.1178381890965894,0.26512018115434427,0.04380085174326554,0.9554139394813512,0.05486125625874866,0.25708056677272867
1743927026543009300,1.75100927734375,0.538612128524642,0.11893449143645929,0.26645074779212863,0.04305181195356488,0.9549014991220846,0.054968886474314006,0.2593314869191161
1743927026553054200,1.76105419921875,0.5422000762634541,0.1202207663571515,0.2680964546568813,0.04225479644356355,0.9542689993985819,0.05515327247869295,0.2620060857546545
1743927026563100400,1.771100341796875,0.5463475010656779,0.12170128563899268,0.27000799798364455,0.041552106935469145,0.95352303198103,0.05548325435922882,0.26514769291717805
1743927026573146400,1.781146484375,0.5509149677344614,0.12343620175538286,0.27212466501535876,0.0410762461018238,0.9526655298839093,0.056036927272626574,0.2689142746916998
1743927026583191300,1.79119140625,0.5557261866802179,0.12547380499618752,0.27435476390543684,0.04072799946427757,0.9517160051000931,0.05676768924047555,0.2733720823112198
