time,accel_y,gyro_z,gyro_y,gyro_x,roll,pitch
0.0191992188,0.079231723,0.000411219196,-0.00393876806,0.00533662364,-0.0340807165,0.0762073241
0.0291464844,0.0207299227,0.000873810204,-0.000995175913,0.0013717094,-0.0341058659,0.0762385965
0.0390942383,-0.0348532867,-0.000267379452,0.00128281023,-0.00279190904,-0.0341053628,0.0762316772
0.0490412598,-0.0257274387,-0.000537690241,0.00226658187,-0.00348592876,-0.0340838067,0.0761855599
0.0589882813,0.053254255,-0.000604308676,-0.000263381284,0.00224493304,-0.0340714875,0.0761828054
0.0689353027,0.0607480448,0.000866821501,-0.00236701267,0.00485855946,-0.0340894311,0.076214625
0.0788833008,0.0142277743,-0.000103174476,-0.000604672357,0.000966696069,-0.0341091414,0.0762469754
0.0888303223,-0.0219707896,-0.000635274104,0.00172452815,-0.00235985848,-0.0340995156,0.0762483821
0.0987770996,-0.015704788,-0.00115077361,0.0022910533,-0.00383794215,-0.0340736517,0.0762158443
0.108724365,0.0287848535,-0.00189752388,0.00146414153,-0.00111059844,-0.0340458318,0.0761900843
0.118671387,0.0572507042,-0.00279018446,-0.000572782476,0.00146424712,-0.0340472516,0.0761936287
0.128619385,0.0368520593,-0.0023792584,-0.00146440836,0.00381022575,-0.0340578131,0.0762193399
0.138566162,0.00869147517,-0.00212892797,0.001292984,0.000729676802,-0.0340491471,0.0762470077
0.148513428,-0.0214842482,-0.0019161416,0.00248474861,-0.00192309776,-0.0340275084,0.0762369258
0.158460205,0.00390109909,-0.000751138665,0.00177354692,-2.81343E-5,-0.0340013163,0.0762314901
0.168408447,0.0266123318,-0.00194530003,0.000380181242,0.00127894513,-0.0339789277,0.0762433596
0.178355225,0.0337895299,-0.00346744154,-0.000533564482,0.00411777012,-0.0339742073,0.076273419
0.188302246,0.0144362294,-0.00188525766,0.00183611643,0.00144875003,-0.0339650237,0.0762989077
0.198249268,-0.014337226,-0.00332976389,0.0020464079,0.00119718886,-0.0339364711,0.0763098065
0.208197266,-0.00950498351,-0.00276943459,0.00198914995,0.0002174119,-0.0339071547,0.0763142884
0.218144287,0.0153617467,-0.0039048933,0.000937620178,0.000501041301,-0.0338834122,0.0763323449
0.228091553,0.0255218331,-0.00441888347,0.000877432991,0.00376794091,-0.0338659903,0.0763613881
0.23803833,0.0151293262,-0.00460451376,0.00135031203,0.00364714093,-0.0338485411,0.0764003806
0.247985107,-0.0209781984,-0.00496404059,0.0018302137,-0.000109780347,-0.0338226101,0.0764110999
0.25793335,-0.0177444771,-0.00493512535,0.00324393227,0.000397815835,-0.0337844527,0.0764051307
0.267880371,0.00695756405,-0.00430076057,0.00207933201,2.76363E-5,-0.0337432602,0.0764063565
0.277827148,0.0239356599,-0.00404807553,0.0013436554,0.00289934687,-0.0337119841,0.0764287195
0.28777417,-0.000591974544,-0.00373675185,0.00160597684,0.00286392681,-0.033686298,0.0764606455
0.297722168,-0.0114187812,-0.00485327793,0.00294093625,0.00110485498,-0.0336595731,0.0764858451
0.307669434,-0.0128663497,-0.00497125601,0.00305997953,0.00152030808,-0.0336233979,0.0764908363
0.317616455,0.000756371325,-0.00394948944,0.00338800927,0.00180263328,-0.0335917124,0.0765067281
0.327563232,0.0139634242,-0.00474524219,0.00215496565,0.00240344228,-0.0335642088,0.0765413108
0.33751123,0.00826908504,-0.00300619798,0.00181168411,0.00257281936,-0.0335460186,0.0765710864
0.347458252,-0.0103653997,-0.00428105285,0.00254272204,0.00193232915,-0.0335297819,0.0765935703
0.357405273,-0.0154166918,-0.00417321082,0.00231375964,0.000601762673,-0.0335058248,0.076597296
0.367352295,-0.00661086951,-0.00335508771,0.00245330925,0.00115570019,-0.0334731215,0.0766102667
0.377299316,0.00459514577,-0.00214230828,0.00188123481,0.000410869485,-0.0334492931,0.0766238577
0.38724707,0.00155095577,-0.00498709688,0.0022125321,0.000689436216,-0.033428399,0.0766338963
0.397194336,-0.00291340323,-0.00274795946,0.000392415095,0.000925949775,-0.0334182469,0.0766364308
0.407141357,-0.00979461411,-0.00201798743,0.002218012,-0.000639189966,-0.0334045948,0.0766366413
0.417088135,-0.0124319769,-0.00174900005,0.00163541036,-7.018E-5,-0.0333888843,0.0766423877
0.427036133,-0.00710888216,-0.00468460238,-0.0011028517,0.000504530035,-0.0333756483,0.0766511617
0.436983398,0.00878229526,-0.00252843462,-0.000708296895,0.00158436154,-0.03338609,0.0766694875
0.446930176,-0.000520297547,-0.00127115636,0.000610234216,0.00284936302,-0.0333976445,0.0766975344
0.456877441,-0.00290814253,-0.00351540232,-0.000692850444,0.00155240367,-0.0334156177,0.0767134805
0.466824219,-0.0153206841,-0.00126343314,0.0011378061,-3.16445E-5,-0.0334303007,0.076729535
0.476772217,-0.000495016975,-0.000429855892,-0.0012301784,-0.000457857968,-0.0334701028,0.0767307221
0.486719238,0.00386697763,-0.00117394305,-4.53382E-5,8.46281E-5,-0.0335203659,0.0767483262
0.496666504,-0.0056320876,0.000255359686,0.000662333332,0.0014443869,-0.0335849739,0.0767715865
0.506613037,-0.00543320403,0.00110117975,-0.00125194667,-0.00111784041,-0.0336361903,0.0767919325
0.516561279,-0.00984013375,0.000836614403,-0.00222443556,-0.000905056717,-0.0336965519,0.0767850288
0.526508301,-0.00347045259,0.00275142724,-0.000197237823,0.000238771085,-0.0337634915,0.0767784003
0.536455322,-0.00754880794,0.000697565498,-0.0010921713,0.000117253279,-0.0338095654,0.0767898103
0.546402344,-0.00438961326,0.00257216441,0.000747273676,-0.000705929706,-0.0338559796,0.0768068328
0.556350342,0.00640014937,0.00106017489,-0.000885970891,-0.000366455177,-0.0339156133,0.0768084548
0.566297119,-0.00627674218,0.00235846592,-0.000491556711,-0.0013313184,-0.0339710642,0.0767974751
0.576244385,0.00339293037,0.00205172645,-0.00197953172,-0.000295015983,-0.034037206,0.0768069816
0.586191406,0.00857201351,0.00182216184,-0.00109403068,0.000996617251,-0.034107172,0.0768163175
0.596139404,0.00847461755,0.00434704823,-0.00138448877,0.00155459833,-0.0341716184,0.0768369688
0.606086182,0.00484049883,0.00344903022,-0.00159993814,-0.00120203965,-0.034235235,0.0768478962
0.616033447,-0.0050139557,0.00298815034,-0.00110145658,-0.00210333336,-0.0342994277,0.0768501132
0.625980225,-0.0110715752,0.00339614647,-0.000669491943,-0.000384529121,-0.0343597685,0.0768427333
0.635927246,-0.00185965639,0.0037736618,-0.00178208714,-0.00115628587,-0.0344249466,0.0768360142
0.645875244,0.0014096476,0.00209294097,-0.00138607528,-0.001469207,-0.0344805145,0.0768336951
0.655822266,-0.0018218086,0.00411317404,-0.000440880191,-0.000587868504,-0.0345301421,0.0768245886
0.665769287,-0.00762538031,0.00338373403,-0.00231201714,-0.0015261001,-0.0345871423,0.076812588
0.675716309,-4.87345E-5,0.00542404689,-0.00120192021,-0.00114424899,-0.034636049,0.0767916757
0.685664307,-0.00975216321,0.00395078585,-0.0008352031,-0.00115410285,-0.0346871809,0.0767787214
0.695611572,0.00676584087,0.00473116431,-0.00188423041,-0.00264136959,-0.0347434733,0.076769335
0.70555835,0.0209960263,0.0027191462,-0.00139021408,0.000361877028,-0.0347892186,0.0767708282
0.715505127,0.0028111119,0.00465821847,-0.00280378945,-0.00210506492,-0.0348242775,0.076778075
0.725452393,0.00298624927,0.00435488438,-0.00330393109,-0.00059931376,-0.0348586923,0.0767653825
0.735400146,0.00718413935,0.00392992469,-0.00203809096,-0.000776957255,-0.0348934333,0.0767508964
0.745347168,0.0118690823,0.00467507727,-0.00199787738,-0.00179268699,-0.0349257338,0.076740313
