position_bin_pitch_tilt,mean_pitch,mean_tilt
-2.0,0.0005825580499999504,0.001780273139966625
-1.0,-0.0001699789583333169,0.00078576662751105
0.0,6.94624875e-05,0.00022129876447761875
1.0,-0.00026943036153844645,0.0011132890492777635
2.0,4.422923076843881e-07,0.0011409241722159923
3.0,-0.0003729271909090818,0.0016178498285507727
4.0,-0.0001555788199999938,0.0018999698363987333
5.0,-0.00044198984166664166,0.0018752854865444252
6.0,-0.00012997742142856428,0.0017857498997439357
7.0,-1.6515071428521433e-05,0.002055628922358793
8.0,-0.00034820019374996877,0.0022379641031845562
9.0,-0.0005516552857142571,0.002337790888051986
10.0,-0.0005725103142856785,0.0019934966818199785
11.0,-0.0005825411647058585,0.002187527340593653
12.0,-0.0008305857823529117,0.0021731763246767353
13.0,-0.0016582283937499876,0.002469192810274156
14.0,-0.0018400682227272406,0.0028508607114039273
15.0,-0.002904354675862017,0.0034568209340355613
16.0,-0.0032886865173912564,0.004017755191179882
17.0,-0.0018118726257142345,0.0033899434326819227
18.0,-2.3415844444429193e-05,0.002171008914858889
19.0,-3.233274999999484e-05,0.0024650497057749103
20.0,0.00030283638500000997,0.0028667272640166197
21.0,0.0012167018176470646,0.003015825096426294
22.0,0.00020091733333336663,0.0034205635637659503
23.0,0.00021412360588234707,0.003287006481663947
24.0,-0.00016669243684208488,0.0030287516966531684
25.0,-9.279013999997969e-05,0.0026180241178707835
26.0,0.0014046369750000058,0.003946237029195375
27.0,0.0023410429999999936,0.00425797939956892
28.0,0.0016046282944444223,0.004070060578989928
29.0,0.002439253978571436,0.005124750846407964
30.0,0.0022733051750000247,0.00546335903857955
31.0,0.0012656199066666735,0.004361850817786487
32.0,0.0014618333214285858,0.004601059166753635
33.0,0.0018482191285714284,0.004601661730783086
34.0,0.003298565192857143,0.006123264861602429
35.0,0.0010259558875,0.003923445825867906
36.0,0.000600688793750038,0.003872767565150169
37.0,0.00032874417647062935,0.003937340318324065
38.0,0.0003073786562500124,0.003884085788605944
39.0,-0.0005253363312499625,0.004170856906077157
40.0,-0.0009604348764705295,0.004313228582708718
41.0,-0.0025063044571428353,0.004067434313708485
42.0,-0.001128686376470559,0.005020683270435688
43.0,-0.0016481709187499626,0.0055186358292879
44.0,-0.0016198999352940765,0.0053713175734682
45.0,-0.0020574704555555,0.005476707257686266
46.0,-0.0026861792764705412,0.006058744748315706
47.0,-0.0027765819428571003,0.004659336032634578
48.0,-0.002118869243749956,0.005516640175539169
49.0,-0.0009459695062499688,0.005414957640309468
50.0,-0.0013492962866666267,0.0056425793370778465
51.0,-0.0010431505399999934,0.005019157862172746
52.0,-0.0016855341315789051,0.0063797706171262155
53.0,0.0001370675562500124,0.007176391846109681
54.0,0.0009392843062500063,0.006144802296880425
55.0,9.895346875003807e-05,0.006673862548089775
56.0,0.0021916248533333468,0.007304466581561347
57.0,0.0014543277235294235,0.006945536616116211
58.0,0.0035012352384615458,0.007291477091449269
59.0,0.00375440611333332,0.00776878179334184
60.0,0.004565731057142871,0.008189495697609515
61.0,0.0039802210357143,0.006751475117882251
62.0,0.003354900269230777,0.006678520274974285
63.0,0.004108265846666626,0.0071152672363697066
64.0,0.004075597842857122,0.006671715651645886
65.0,0.0027389301166666504,0.005344377041663017
66.0,0.004664614114285701,0.00809766870263202
67.0,0.002451567306249981,0.006855903568195206
68.0,0.0041323016583333415,0.007312770483044733
69.0,0.004284697642857142,0.008141410182606793
70.0,0.0021127707307692233,0.005861096349780747
71.0,0.003979927283333317,0.007169964925810675
72.0,0.004499248271428543,0.008460126911258642
73.0,0.0032519530333333132,0.006855699093229879
74.0,0.005849975124999991,0.009200966874450116
75.0,0.003784457459999987,0.006794808131435554
76.0,0.004620455038461523,0.007273799043959431
77.0,0.0050676718153845925,0.0078405352560956
78.0,0.005907557321428536,0.00858541373859987
79.0,0.005810402016666622,0.0090547895830267
80.0,0.005131258246153792,0.008160352635196415
81.0,0.004915330599999947,0.0077770758631840525
82.0,0.004748368231249963,0.00756209101216855
83.0,0.005554557919999967,0.008503712229724127
84.0,0.0048845438687499685,0.007936620971027169
85.0,0.004286968046666647,0.00754905593106982
86.0,0.004828737858333292,0.008572863373860191
87.0,0.0053398842199999805,0.00928181639776218
