position_bin_pitch_tilt,mean_pitch,mean_tilt
0.0,-4.2850178571435e-05,0.00017440928480269284
1.0,-0.00017662300000001593,0.0010162747892542123
2.0,-2.3394811111111114e-05,0.0011985504143956554
3.0,-6.605989444446073e-05,0.00156260977903405
4.0,-0.0007029756047619047,0.0024825416369160763
5.0,-0.001278878226086939,0.0023469993149010564
6.0,-0.0012087995684210528,0.0023668380865579383
7.0,-0.0012583639684210263,0.0026111568600988683
8.0,-0.0017814254227272455,0.0028164321553701046
9.0,-0.001969358126315763,0.0025658459880440634
10.0,-0.002634548433333311,0.002933401695551528
11.0,-0.0024109926649999703,0.002948601627415855
12.0,-0.0023036935782608566,0.0030067342737210476
13.0,-0.002648693226315763,0.003484026354670563
14.0,-0.0028573945157894473,0.003965946612618158
15.0,-0.003103263447619038,0.004166659893388619
16.0,-0.003264211831578937,0.004141488293115631
17.0,-0.0033057637499999725,0.004632872667860838
18.0,-0.002180727785000005,0.0035404425483927604
19.0,-0.0010869601588235354,0.0030888882698404175
20.0,-0.0011455641157894745,0.0031136509611268473
21.0,-0.0005630325555555725,0.00315307714889475
22.0,-0.0010236960933333267,0.0037083126318869664
23.0,-0.0005641674599999998,0.0037340623727252402
24.0,-0.0017881064705882175,0.003887255679883471
25.0,-0.0016525130833333222,0.0037611140584770555
26.0,-0.0020734993368420897,0.004110931414124864
27.0,-0.0020303136470588116,0.003728191690592488
28.0,-0.002953120438888861,0.004358175217208634
29.0,-0.002172759661111089,0.0037944452553318
30.0,-0.0023999017277777607,0.004432711202877566
31.0,-0.0028527619764705586,0.0049480750160823
32.0,-0.0029207947352941177,0.005086648350451465
33.0,-0.0025669821526315578,0.004866156268090616
34.0,-0.0014908984352941057,0.005286680346478565
35.0,-0.002899227924999975,0.00571459694341165
36.0,-0.0026673056111110945,0.006514138898303244
37.0,-0.0023652138176470474,0.006001156642666183
38.0,-0.0028570972411764584,0.006787665212107388
39.0,-0.002254526829411753,0.006985770162408342
40.0,-0.00136206759499998,0.0067020650895353254
41.0,-0.0003734838764705823,0.006695758079352747
42.0,0.00022506201874998127,0.006824587700211425
43.0,0.0010830019399999799,0.0071154635219679
44.0,0.0008969714999999751,0.008288248967368825
45.0,9.134553571427142e-05,0.00825511079213285
46.0,0.0014832586631579,0.008323304923158364
47.0,0.0006808932437499813,0.00804578741379725
48.0,0.0016141628928571358,0.007576322377240379
49.0,0.0002768153764705824,0.007905175655874895
50.0,0.001604717799999975,0.009049725007321307
51.0,0.0016024544066666599,0.008750233828174773
52.0,0.00019707609999999014,0.008641652959734875
53.0,0.0007419963937499937,0.010339488814119231
54.0,0.0008492152736842001,0.0104133913644561
55.0,-0.0012917194000000155,0.011998436328978469
56.0,-0.0013399241647058763,0.012471167771757372
57.0,-0.0012363458111111444,0.012551947326168482
58.0,-0.0005948724368421261,0.012081734076873338
59.0,0.0005868409555555501,0.011870096282537872
60.0,0.0016208566105263052,0.01064389264408629
61.0,0.002803411176470553,0.011882840970889277
62.0,0.0031856985149999696,0.010946741827048585
63.0,0.0027211365894736685,0.01254075808163803
64.0,0.00371491742999996,0.012366347252168081
65.0,0.003035925810526268,0.01403122786029539
66.0,0.0022439370190475666,0.012916242431397976
67.0,0.0014083971149999601,0.013012906204643024
68.0,-0.000753238955555583,0.014764951501891499
69.0,-4.868492272730002e-05,0.013868028685896455
70.0,-0.000332619276470606,0.013335346819470758
71.0,-0.0006870778947368737,0.01507944725409398
72.0,0.0001882615099999798,0.015795271073410114
73.0,0.0018022387470587996,0.015270977018498307
74.0,0.0011424547611110945,0.01671173353412477
75.0,0.0038353093058823237,0.015431106826606618
76.0,0.0029767607578947315,0.015379895693929358
77.0,0.0035172134470587814,0.01729907661124886
78.0,0.0012093674277777557,0.016059153136523827
79.0,0.0015604026222221833,0.016326093264646777
80.0,-0.0004272836650000201,0.018313817192768096
81.0,-0.0024044779619047667,0.018931870590394254
82.0,-0.0035274637333333222,0.01939445233913854
83.0,-0.0004926343550000202,0.019884310995089687
84.0,0.00020945708823528233,0.020667466969546636
85.0,0.0015077279777777556,0.019538752415475463
86.0,0.0017280249105263055,0.0202745433198797
87.0,0.0033426654210526054,0.020749180973337084
88.0,0.004138933534999975,0.02241189689023718
89.0,0.0071261331499999775,0.019886632657512934
90.0,0.006416907290909064,0.019975971379795763
91.0,0.005726501663157868,0.0187947420613674
92.0,0.005732783827777751,0.018682611619402573
93.0,0.005769459405555528,0.019525764821549788
94.0,0.0057497035499999875,0.019639126674437842
95.0,0.00558675912999997,0.019932080968315474
96.0,0.004778573170588206,0.021287586307318952
97.0,0.0051377389428571,0.022249042147848643
98.0,0.004057078739999985,0.0223412558984081
99.0,0.00471286809499998,0.02254450921123948
100.0,0.0031624604874999815,0.0226180618851083
101.0,0.0024471006157894474,0.023846816958535588
102.0,0.0027684335222222,0.024178341774823066
103.0,0.0033546146181818,0.025252012578933544
104.0,0.0011107261999999888,0.02524543049438406
105.0,-0.0008593778850000102,0.025713906008807602
106.0,0.0019298219833333219,0.025077117333463773
107.0,0.003761953966666661,0.02474554906357292
108.0,0.0037122054058823352,0.02420942856448231
109.0,0.004988385893333313,0.0239621602869636
110.0,0.0071772278388888555,0.023900881303598184
