position_bin_pitch_tilt,mean_pitch,mean_tilt
0.0,5.574934166666667e-05,0.00011467402960921667
1.0,2.8427564285699694e-05,0.0011127634720728711
2.0,0.00035828593571427854,0.0017340392088435216
3.0,0.00019245822500001662,0.0018796013410017085
4.0,0.00040608619230770763,0.0021941464219129
5.0,0.00011574756428569998,0.0019688770993085644
6.0,8.363845454544573e-05,0.0019723812439504454
7.0,0.00013125737000001,0.00199223934144097
8.0,-2.592442142856427e-05,0.0022841714701972928
9.0,0.0001628369076923,0.002169611245137646
10.0,-0.000426227441666683,0.0018755185502294036
11.0,-0.0006095396000000084,0.0020307434198878417
12.0,-0.0007229998076922923,0.0021273251772866153
13.0,3.150217000000852e-05,0.00202820672172059
14.0,-0.00026362001666666734,0.0020601277097186833
15.0,-5.8430416666658365e-05,0.0018930754245298333
16.0,-0.0002769152153846,0.002151224305638808
17.0,-0.00011155107272726402,0.0023679672947733545
18.0,-0.0002656044416666753,0.0022511538983528583
19.0,-0.0003284005666666833,0.0019923946361899334
20.0,-0.0006975693916666668,0.0023232555189089915
21.0,-0.0007572033066666731,0.002337436035097007
22.0,-0.0007621660083333417,0.002391840251772175
23.0,-0.0015487862214285427,0.0029616463954633284
24.0,-0.00195119603124995,0.0030680895913914874
25.0,-0.0013878319916666177,0.0027269034572278915
26.0,-0.0014862912666666584,0.002719792243103092
27.0,-0.0016705178941176,0.002703058060333782
28.0,-0.0018894216999999773,0.003037114664688623
29.0,-0.002361875876470571,0.0033494665431753707
30.0,-0.0023925964571428282,0.0035718286699829216
31.0,-0.002009852124999969,0.002573514450039219
32.0,-0.002117565756249981,0.0032457358807221623
33.0,-0.0013959868538461462,0.0032428513154283
34.0,-0.0012427892352941117,0.0034068322144487294
35.0,-0.00135654292666666,0.004015221130645353
36.0,-0.0014084056312499876,0.004022955301923875
37.0,-0.0014852073399999797,0.0038642365237836133
38.0,-0.0014332900357142571,0.003732372558159364
39.0,-0.0016971125266666395,0.004205287360622247
40.0,-0.0019276821874999875,0.00394803039933965
41.0,-0.002059739782352924,0.004212620399504729
42.0,-0.0028200652692307155,0.004803147781879077
43.0,-0.0023713592631578735,0.004347708274162863
44.0,-0.003497075824999956,0.00542444882253365
45.0,-0.0029888284624999505,0.0051138235759262875
46.0,-0.003720863193749975,0.005748157074651025
47.0,-0.0026433813124999875,0.0049459622179190005
48.0,-0.0033384067941176236,0.0053984683734110235
49.0,-0.0031084612374999683,0.004933101833777531
50.0,-0.003397357664705824,0.005317345506924894
51.0,-0.003893308735294083,0.006044820915045335
52.0,-0.00405227453124995,0.006302003022554887
53.0,-0.0031821964733333135,0.0064403783256806795
54.0,-0.0038271438529411525,0.007005210900460706
55.0,-0.003907607188235271,0.006689392477539571
56.0,-0.0028890194749999687,0.006688287841223631
57.0,-0.0030660894062499874,0.007357721630516856
58.0,-0.0025730743705882114,0.007081937267042505
59.0,-0.0025982195000000003,0.007738421194478847
60.0,-0.001807793782352935,0.008593386437028684
61.0,-0.0025126921789473526,0.008646306204023822
62.0,-0.0020984108785714215,0.007492240859384093
63.0,-0.0011751650624999875,0.007535650076455175
64.0,-0.00159190931875,0.007751366613388656
65.0,-0.0013333850714285643,0.008448545365832814
66.0,-0.0004480494857142644,0.008503531644584086
67.0,-0.0007678297866666533,0.008565304763141693
68.0,-0.00046216405333332017,0.008368538003089974
69.0,0.0002772757687500125,0.009152710456299281
70.0,0.0003260551250000186,0.008054418179656488
71.0,0.0025964196666666585,0.00998428379491421
72.0,0.00088600646666668,0.00892586680541362
73.0,0.001899150700000012,0.010409235388428164
74.0,0.0018802435785714433,0.008781885554733257
75.0,0.0039844622846154,0.010739430683505623
76.0,0.0025821503117647,0.009730629091482298
77.0,0.0033756482799999804,0.009389563778620841
78.0,0.0038104450941176178,0.010362765435810982
79.0,0.004805284969230739,0.00997397643686054
80.0,0.005714461653333313,0.010553463118078286
81.0,0.004031899668749963,0.009281383648830993
82.0,0.0050709908857142355,0.009119775163353041
83.0,0.004885172526666626,0.009502691540817926
84.0,0.004312341512499982,0.009985992091897156
85.0,0.0040860935666666666,0.01011719805838782
86.0,0.004076547031249981,0.0099203727683904
87.0,0.003014442281249981,0.009937327558434912
88.0,0.0035899783999999812,0.010533549828926894
89.0,0.0031366807647058882,0.01128726486567663
90.0,0.00168017440625,0.010670329410232944
91.0,0.0008807495588235235,0.011985568387297566
92.0,0.0014234289466666735,0.012641349341938894
93.0,0.00030585969999999993,0.012806845762020038
94.0,0.0002620428941176646,0.014407844572952978
95.0,-0.001635325833333322,0.014482159383817294
96.0,-0.004326216215686271,0.01687137851983769
97.0,-0.005757680340740728,0.018204327699651617
98.0,-0.001163180668421042,0.015385774871168425
99.0,-1.8956594117629347e-05,0.017760898123111275
100.0,0.0013580668466666658,0.01603137140624306
101.0,0.0017791669352941173,0.016368919050910785
102.0,0.002579463299999969,0.015910507160721822
103.0,0.0039228689874999745,0.01737159522907125
104.0,0.003446680079999967,0.01737364966393847
105.0,0.00381253897142855,0.015600483977036714
106.0,0.004086459274999981,0.015169103229372106
107.0,0.0027184081666666534,0.01587247245543066
108.0,0.0064047759333333,0.016545069417331592
109.0,0.004411270114285693,0.013822681351024522
110.0,0.005258779268749987,0.016398552512253237
111.0,0.004660248453846131,0.016017974228755807
112.0,0.005469140170588212,0.017233828384755928
113.0,0.004197774858823535,0.016424013960044406
114.0,0.003718880892857143,0.01580758108209609
115.0,0.004565136031250006,0.018976497165577807
116.0,0.003748718770588206,0.017592288276720394
117.0,0.00276083451333332,0.01835097467274725
118.0,0.0015189010799999865,0.016909604752098406
119.0,0.0030560456437499868,0.01740282625225653
120.0,0.00047120306153845387,0.018819430173868633
121.0,0.0016854520176470646,0.01736091121838187
122.0,0.0013462450625000002,0.01945124955710365
123.0,-0.0004845013799999802,0.01819560204806242
124.0,-0.0009025457941176236,0.019569432124660467
125.0,-0.0003516355799999867,0.01951766334812308
126.0,0.002093442262499969,0.018881791601586956
127.0,0.0016867789714285642,0.019738339717820585
128.0,0.0017584307312499938,0.01996143711697796
129.0,0.0036675729374999935,0.019716019013687167
130.0,0.004352290288888878,0.02124800413496519
131.0,0.0051554272642857,0.021394172372231672
132.0,0.005381677917647041,0.02319247537045303
133.0,0.003659638147058806,0.02331325167469031
134.0,0.005500074605555533,0.02494366099836422
135.0,0.00429731690588233,0.02395315900873402
136.0,0.004354973505555539,0.023786912663940084
137.0,0.007730475328571407,0.023998468386755827
138.0,0.006728238693749969,0.022721009540782624
139.0,0.007355034127777749,0.023750079694910036
140.0,0.007213366464285678,0.023296708771513595
