time,accel_y,gyro_z,gyro_y,gyro_x,roll,pitch
0.0225800781,0.0033165772,0.00230913865,-0.00294577377,-0.00201793411,-0.0359039976,0.0739988516
0.0325273438,-0.0332755891,0.00203097891,0.000888062175,-0.00193142076,-0.0359211794,0.0739753045
0.0424743652,0.0290237038,0.000934821786,0.00257677259,-0.00227843062,-0.0359044147,0.0739651276
0.0524213867,0.0565457708,0.000596027239,0.00247737113,0.00182459166,-0.0358915811,0.0739639776
0.0623681641,0.00545073969,0.000368327019,0.00108054327,-0.000522718532,-0.0358711309,0.0739722628
0.0723154297,-0.0103314975,0.00229760446,-0.00150173297,-0.00189590291,-0.0358778863,0.0739497734
0.0822624512,0.0183987033,0.00111995463,0.00224267179,-0.000803740462,-0.035880568,0.0739344547
0.0922092285,0.025989816,0.00154504296,0.000304282177,0.00213568797,-0.0358688234,0.0739456141
0.102157471,0.00351509545,0.00154397765,-0.00263797818,0.000526872231,-0.0358779989,0.0739579519
0.112104248,-0.00187858029,-5.87865E-5,-0.001418442,0.00163800176,-0.0358944184,0.0739725614
0.12205127,-0.0146031834,0.00202460447,0.00100103999,0.00101615372,-0.0358884059,0.0739872996
0.131998291,-0.0157366444,9.25297E-5,-0.000271618832,0.00125248614,-0.0358880598,0.0739938085
0.141945557,-0.0256122148,0.00107710029,-0.00123594934,-0.00102105434,-0.0358985755,0.073993866
0.15189209,-0.0133277567,0.000896835467,-0.000745228957,0.00140367553,-0.0359136603,0.0739953181
0.161839355,-0.012808482,-0.000458180904,-0.000482374802,0.00241221464,-0.0359172772,0.0740178156
0.171786377,-0.0295724237,0.000846307608,-0.000683684833,0.00180583238,-0.0359233428,0.0740326508
0.181733398,-0.05613719,-0.000438667601,-0.000878095161,-0.00191593519,-0.0359309977,0.0740398759
0.191681396,-0.0403620402,0.000200912356,0.000184721313,-0.00135165057,-0.0359390447,0.0740157357
0.201628662,-0.0112443015,-0.000402027275,-0.000659500714,-0.00137268961,-0.0359447896,0.0740094462
0.211575439,-0.0206498432,0.00114337681,-0.000166082289,-0.00281676557,-0.0359622964,0.0739963495
0.221522461,-0.0371168477,2.91101E-5,0.0011244854,-0.00149637042,-0.0359611518,0.0739956587
0.231469482,-0.0244020353,0.00187916111,-0.00172991585,-0.00113659678,-0.035972708,0.0739799101
0.241416748,-0.00940510334,0.000590990065,-0.00161247049,0.0010884743,-0.0359860701,0.0739832936
0.251363281,0.00462488332,-9.38561E-5,-0.00192077365,-0.000181457493,-0.0360135277,0.0740102199
0.261310303,-0.0138715812,0.00221563736,-0.00112581998,0.00162283413,-0.0360425944,0.0740927182
0.271257568,-0.0102304482,0.00221594283,-0.000679780729,0.000751357293,-0.0360809474,0.0741437179
0.281205322,-0.010139482,0.00141166814,-0.000323183369,-0.00141459145,-0.0361164866,0.0741530187
0.291152588,-0.00556764406,0.000460120966,-0.00222765096,5.1884E-6,-0.0361333087,0.0741767725
0.301099365,0.00811330996,0.00143563678,-0.0023371065,0.00101985282,-0.0361563266,0.0741986028
0.311046387,0.023511297,0.00334106991,-0.00109329447,5.92603E-5,-0.0361748802,0.0742124169
0.320993408,0.0128632079,0.000896554324,-0.0020986381,0.000551945064,-0.0361973893,0.0742099822
0.330940674,0.00502389258,0.0027674071,0.000153698027,-0.00125599676,-0.0362150564,0.0742040328
0.340887451,0.0230203717,0.000929027097,-0.0011813445,-0.00178649859,-0.0362307266,0.0741928181
0.350834473,0.0379027374,0.00196478819,-0.000996822491,-0.00130070583,-0.0362425059,0.0741844963
0.360781494,0.0310750103,0.00108141778,7.16378E-5,-0.00134917558,-0.036247804,0.0741748713
