time,accel_y,gyro_z,gyro_y,gyro_x,roll,pitch,position,gyro,pitch_delta,cumulative_pitch,roll_delta,cumulative_roll,tilt
1.418334229,,-0.0312808603,0.314875692,0.0065858718,-0.00850011138,0.0724932441,,0.31649418215972475,0.0,0.0,0.0,0.0,0.0
1.42828125,,0.10827224,-0.220768303,-0.044587303,-0.00852399847,0.0718176086,,0.24989907793533617,-0.0006756355000000075,-0.0006756355000000075,-2.388709000000072e-05,-2.388709000000072e-05,0.0006760576321061158
1.438228271,-1.137928072,0.122493275,-0.134662241,0.140013918,-0.010782902,0.0723813075,,0.22965717668968766,0.0005636989000000064,-0.00011193660000000105,-0.00225890353,-0.002282790620000001,0.0022855333769559237
1.448176514,-1.238313715,0.0966140032,0.112679377,0.156674653,-0.0109133036,0.0739899561,,0.21581903184869528,0.0016086485999999983,0.0014967119999999973,-0.0001304015999999998,-0.0024131922200000006,0.0028396555251671853
1.458123047,-0.113153866,0.0582037792,-0.346320808,0.540142536,-0.0114245407,0.0767938103,,0.6442668245094159,0.002803854199999997,0.0043005661999999945,-0.0005112370999999991,-0.0029244293199999997,0.005200688078346754
1.468071289,-0.17609758216666668,0.0669490695,0.244755268,0.5301084814999999,-0.0131534785,0.0873840521,,0.5877093850525984,0.010590241799999997,0.014890807999999991,-0.0017289378,-0.00465336712,0.015600961138544023
1.478018311,-0.23904129833333337,0.117231093,0.0228781719,0.520074427,-0.010951929,0.110113513,,0.533614045481225,0.022729460899999998,0.03762026889999999,0.0022015495000000003,-0.0024518176199999995,0.037700080129225835
1.487965332,-0.30198501450000004,0.0979199782,-0.0355378268,0.5100403725,-0.0054166021,0.1123049554,,0.5205693429739155,0.002191442400000007,0.0398117113,0.005535326899999999,0.0030835092799999997,0.039930945219395865
1.49791333,-0.3649287306666667,0.127603546,-0.0939538255,0.500006318,-0.000117340146,0.1144963978,,0.5245153041787967,0.0021914423999999932,0.04200315369999999,0.005299261954,0.008382771234,0.042831481112697946
1.507860352,-0.42787244683333336,0.091131235625,0.198542491,-0.395444304,0.00204243909,0.1166878402,,0.4517745238557269,0.002191442400000007,0.0441945961,0.002159779236,0.01054255047,0.04543465301787428
1.517808105,-0.490816163,0.054658925250000004,-0.0321461633,-0.182884133,0.00136025204,0.1188792826,,0.19356544120156638,0.0021914423999999932,0.04638603849999999,-0.0006821870500000001,0.00986036342,0.047422477102086885
1.527755371,-0.4751874355,0.018186614875000007,0.038487263,0.029676038000000016,0.00101500723,0.121070725,,0.0518911322406843,0.002191442400000007,0.0485774809,-0.00034524481,0.009515118610000001,0.04950059729692394
1.537702148,-0.459558708,-0.0182856955,0.04340324053333333,0.24223620900000004,-0.00163750062,0.0915103489,,0.2467723422497035,-0.029560376100000008,0.01901710479999999,-0.00265250785,0.006862610760000001,0.020217460310767287
1.547650391,-0.35235474499999997,0.05135585925,0.04831921806666667,0.45479638000000006,-0.0166701234,0.0631101307,,0.4602302884154674,-0.028400218199999994,-0.009383113400000004,-0.015032622780000001,-0.008170012019999999,0.012441539835735933
1.557597168,-0.245150782,0.120997414,0.0532351956,0.667356551,-0.0276403583,0.0569720864,,0.6803228104421263,-0.006138044300000006,-0.01552115770000001,-0.0109702349,-0.01914024692,0.02464255239432066
1.56754541,1.069755795,0.101155803,0.044186580333333336,0.677870154,-0.0229134534,0.0649409056,,0.6867990215820874,0.007968819200000005,-0.007552338500000005,0.004726904900000002,-0.014413342019999997,0.01627213093003126
1.577492188,0.04785192100000013,-0.106904589,0.035137965066666665,0.120706253,-0.00900667056,0.0677543665,,0.16502505037595117,0.002813460899999995,-0.0047388776000000105,0.013906782839999998,-0.0005065591799999995,0.004765874852597803
1.587439209,-0.974051953,-0.05951881565,0.0260893498,-0.147813082,-0.0066937909,0.0677947422,,0.1614678011236425,4.037569999999768e-05,-0.004698501900000013,0.002312879660000001,0.0018063204800000017,0.005033757421724965
1.597387207,-0.224821805,-0.0121330423,-0.424050272,-0.122926556,-0.00811088465,0.0659896216,,0.44167497333304806,-0.0018051205999999875,-0.0065036225,-0.0014170937500000008,0.0003892267300000009,0.006515259248092339
1.607334473,0.623902079,0.0325734429,-0.0896789655,-0.105537176,-0.00956517304,0.0643666489,,0.14227242021405528,-0.0016229727000000027,-0.008126595200000003,-0.001454288389999999,-0.0010650616599999982,0.0081960908904346
1.617282471,0.336808673,0.0312416106,0.127887323,0.0997988135,-0.0113579591,0.0648622022,,0.16519990554778213,0.0004955532999999929,-0.00763104190000001,-0.0017927860600000008,-0.002857847719999999,0.008148625287142915
1.627229248,-0.448085201,0.056518469,0.423322976,-0.297205001,-0.00686702743,0.0635426703,,0.5203148008340821,-0.00131953189999999,-0.0089505738,0.00449093167,0.001633083950000001,0.009098336910501504
1.637176025,0.618608284,-0.0659976378,0.259078622,-0.68452239,-0.00402874801,0.0587196913,,0.7348798017253645,-0.004822979000000005,-0.013773552800000005,0.00283827942,0.004471363370000001,0.014481154895966197
1.647124268,0.493542592,-0.0339800492,0.389246732,-1.188675523,-0.00115341897,0.0496152646,,1.2512462431894202,-0.009104426700000001,-0.022877979500000006,0.00287532904,0.007346692410000001,0.024028646141003706
1.657071533,0.596565598,-0.10504733,0.182246849,-0.8800877510999999,0.00230276249,0.0350983924,,0.9048775083660844,-0.014516872200000003,-0.03739485170000001,0.00345618146,0.01080287387,0.03892399025685987
1.667019287,0.618528789,-0.0900257751,-0.557885587,-0.5714999792,0.000427985799,0.038402536,,0.8037121341564346,0.0033041436000000035,-0.034090708100000006,-0.0018747766910000001,0.008928097179,0.03524042136520325
