time,accel_y,gyro_z,gyro_y,gyro_x,roll,pitch
0.0203095703,0.0224894066,-0.0090621477,0.00660466729,0.00225930964,-0.0297504769,0.0758217213
0.0302568359,-0.00223988788,-0.00834122952,0.00487813959,0.000929593341,-0.029682681,0.0758330251
0.040204834,0.0530536909,-0.00872387737,0.00369777274,0.00375192985,-0.0296299172,0.0758562307
0.0501518555,0.106592535,-0.0100589199,0.00151770934,0.00969211012,-0.029600879,0.0759295336
0.060098877,0.0336334626,-0.00877762865,0.00172387529,0.00775735918,-0.0295866506,0.0760279027
0.0700458984,-0.0366612129,-0.00918509252,0.00451939553,0.00143980817,-0.029549242,0.0760773909
0.0799936523,-0.0235139274,-0.00854061171,0.00601724721,-0.00271141087,-0.0294876767,0.0760752662
0.089940918,-0.00544423688,-0.00738160405,0.00670540798,-0.000716170762,-0.0294161592,0.0760562306
0.0998879395,0.0284545987,-0.00599232223,0.00694555184,-0.000332212541,-0.0293440189,0.076049186
0.109835937,0.0187437904,-0.00651536696,0.00250233384,0.000708550913,-0.0292998986,0.0760507886
0.119782715,-7.08733E-5,-0.00816989783,0.00297027966,0.00111043337,-0.0292683652,0.0760701429
0.129729736,0.00363338807,-0.00668944605,0.00421903562,0.000864090864,-0.029218398,0.0760816986
0.139676758,-0.026174671,-0.00620719045,0.00384504558,-0.000136018964,-0.0291754343,0.0760939172
0.149625,-0.00620433453,-0.00504338928,0.00215234049,0.000226970064,-0.0291423331,0.0761009247
0.159571777,0.000182224699,-0.00840283465,0.00256422069,0.00349909207,-0.0291118299,0.0761266353
0.169518799,-0.00191767019,-0.0060022613,0.00246834685,0.00552202947,-0.0290865313,0.0761720335
0.17946582,-0.0313141528,-0.00611993019,0.00343382568,0.00574050099,-0.0290625801,0.0762263472
0.189413818,-0.0374622271,-0.00673325639,0.00163113186,0.00510267401,-0.0290395343,0.0762709337
0.19936084,-0.0286694104,-0.00480809761,0.00138333021,0.00326227862,-0.0290195476,0.0763131815
0.209307861,-0.0267759979,-0.00491835224,0.00114178145,0.00443699909,-0.0290216402,0.076353786
0.219255615,-0.0380944606,-0.00359214726,0.00151414517,0.00181679649,-0.0290207737,0.0763899094
0.229202881,-0.0419717404,-0.00225843629,0.00296476879,6.78988E-5,-0.0290090596,0.0764065755
