time,accel_y,gyro_z,gyro_y,gyro_x,roll,pitch,position,gyro,pitch_delta,cumulative_pitch,roll_delta,cumulative_roll,tilt
2.088697754,0.966179729,-0.104378529,-0.0139731308,0.00229067728,-0.00712968875,,0.0,0.10533457600882465,0.0,0.0,0.0,0.0,0.0
2.098486572,1.57610321,-0.087885648,-0.022524992,-0.00565033732,-0.00649953401,0.062063884,0.0,0.09090208303889274,0.0,0.0,0.0006301547399999996,0.0006301547399999996,0.0006301547399999996
2.108274902,2.186322212,-0.118428014,0.0410031229,-0.012980504,-0.0061752554,0.0611345991,0.00029958382327256695,0.12599580973838265,-0.0009292849000000006,-0.0009292849000000006,0.00032427861000000006,0.0009544333499999997,0.001332108646079678
2.118063477,1.462342501,-0.0817771778,0.0654370114,0.0377198197,-0.0064754989,0.0617956817,0.0010878661100781793,0.11132068122364798,0.0006610826000000014,-0.00026820229999999917,-0.0003002435000000001,0.0006541898499999995,0.0007070338277397422
2.127852295,1.192265868,-0.0567324385,0.042835664,0.0419957489,-0.00665089674,0.0611362979,0.002554098936391137,0.08256577144403746,-0.0006593838000000032,-0.0009275861000000024,-0.00017539784,0.00047879200999999955,0.0010438667356291484
2.137640869,0.429807037,-0.0451263413,0.0330621079,0.0664296374,-0.00743432948,0.0603186004,0.004473735775480423,0.08684691349156173,-0.0008176974999999989,-0.0017452836000000013,-0.0007834327399999994,-0.0003046407299999998,0.001771671758200118
2.147429199,0.559894979,-0.0439046472,-0.0017561859,-0.0893364102,-0.00775417918,0.0599140562,0.006763002012259333,0.09955750309290852,-0.00040454419999999547,-0.002149827799999997,-0.0003198497000000003,-0.0006244904300000001,0.0022386933391633636
2.157218018,0.417782485,-0.0536782034,-0.0494022705,0.056656085,-0.00803320482,0.0592458136,0.009185653107689493,0.09236799130832156,-0.0006682426000000005,-0.0028180703999999973,-0.0002790256400000005,-0.0009035160700000006,0.002959368525227027
2.167006592,0.231881022,-0.0836097151,-0.0536782034,0.0401632078,-0.00811535958,0.058350753,0.01178185482423398,0.10716817270132453,-0.0008950606000000041,-0.0037131310000000015,-8.215475999999965e-05,-0.0009856708300000003,0.0038417299239110886
2.17679541,0.822875321,-0.114152081,-0.03229855,0.0297788046,-0.00796594471,0.0574706607,0.014507666505921293,0.12231382232657945,-0.000880092299999996,-0.0045932232999999975,0.00014941486999999962,-0.0008362559600000007,0.004668728340169129
2.186583984,0.244341344,-0.120871402,-0.0512348153,0.0108425384,-0.00770926988,0.057036534,0.01730531149763733,0.13172874689765401,-0.00043412670000000236,-0.00502735,0.0002566748300000003,-0.0005795811300000004,0.005060648407936682
2.196372314,1.133511066,-0.120871402,-0.00725381123,0.0236703306,-0.00719548017,0.0567972809,0.020358029747515924,0.12338070412150912,-0.0002392531000000031,-0.005266603100000003,0.0005137897100000004,-6.579142e-05,0.005267014023512303
2.206161133,1.300139546,-0.106821917,0.0293970238,0.0273354147,-0.00670938333,0.0564454235,0.02348666355173497,0.11411543215829151,-0.0003518573999999955,-0.0056184604999999985,0.0004860968400000002,0.0004203054200000002,0.005634159656607328
2.215949707,1.277432919,-0.109876148,0.0519983731,-0.0044286428,-0.00618158793,0.0567029528,0.026966696181101334,0.12163967930496487,0.00025752929999999646,-0.005360931200000002,0.0005277953999999994,0.0009481008199999997,0.0054441232991197155
2.225738525,1.019438624,-0.0597866736,0.0452790521,-0.014813046,-0.00599797023,0.0567006692,0.03084996051433137,0.07644648606067886,-2.28359999999983e-06,-0.005363214800000002,0.0001836177000000003,0.00113171852,0.005481319165990067
2.235526855,0.770751715,-0.0377961732,0.0513875261,-0.0105371149,-0.0060404758,0.0567650087,0.035129125508775706,0.06465492508431497,6.433950000000327e-05,-0.005298875299999999,-4.25055700000003e-05,0.0010892129499999997,0.0054096639725030775
2.24531543,0.947070718,-0.0335202441,0.035505496,-0.0777303129,-0.00594225759,0.0564799868,0.03972448759801209,0.09179459980990988,-0.0002850219000000015,-0.0055838972,9.821821000000064e-05,0.0011874311600000003,0.005708756493309798
2.255104248,1.093088508,-0.031687703,0.00801737048,-0.0227540601,-0.00631460454,0.0559263118,0.04455895711122877,0.039826322976948256,-0.0005536749999999965,-0.006137572199999997,-0.0003723469500000005,0.0008150842099999998,0.006191458211084374
2.264892822,0.480184466,-0.0280226171,-0.0127514368,-0.065513365,-0.00676966039,0.0559083,0.04968697212158339,0.07238692701877067,-1.8011800000002076e-05,-0.006155583999999999,-0.0004550558499999994,0.0003600283600000004,0.006166103696911063
2.274681641,1.182549715,-0.032909397,-0.0151948258,0.00717745535,-0.00682879286,0.0554885902,0.05515405845615194,0.03695168476940122,-0.000419709800000001,-0.0065752938,-5.913247000000066e-05,0.0003008958899999997,0.006582174936366955
2.284469971,0.487849176,-0.0335202441,-0.0341310911,-0.0190889761,-0.00636305846,0.0552115068,0.060769762731182175,0.051506573878937575,-0.00027708340000000276,-0.0068523772000000024,0.0004657343999999999,0.0007666302899999996,0.006895128373904677
2.294258545,1.55542326,-0.0555107445,-0.0506239682,-0.0465771034,-0.00600048434,0.0542807616,0.06675227162376676,0.08839488374557197,-0.0009307451999999994,-0.007783122400000002,0.00036257412000000044,0.00112920441,0.007864610409482801
2.304047363,0.985667229,-0.0713927746,0.00679567596,-0.00565033732,-0.00576667301,0.0535403527,0.07288620104691966,0.07193772159770916,-0.0007404088999999961,-0.008523531299999998,0.00023381132999999998,0.00136301574,0.008631824704520326
2.313835937,1.039144993,-0.0469588824,0.0403922759,-0.00381779531,-0.00563043263,0.0528934859,0.07950228045009985,0.06205842529155738,-0.0006468667999999997,-0.009170398099999998,0.0001362403799999995,0.0014992561199999995,0.009292145620137528
2.323624756,0.698915243,-0.0353527851,0.0226777047,0.0224486366,-0.0056973449,0.0521150678,0.08642415942007449,0.04762393295377906,-0.0007784181000000043,-0.009948816200000002,-6.691226999999949e-05,0.00143234385,0.010051395559125872
2.333413086,1.587840557,-0.0402395613,0.0147366906,0.000458135444,-0.00585716171,0.0502628013,0.09366790083935175,0.04285559743536001,-0.001852266499999998,-0.0118010827,-0.00015981681000000036,0.0012725270399999997,0.011869493584806828
2.34320166,1.626372099,-0.029244313,-0.00481042219,0.00106898276,-0.00633786153,0.0483529307,0.1011285304189438,0.029656579853873755,-0.001909870600000002,-0.013710953300000002,-0.00048069981999999956,0.0007918272200000001,0.013733798845953507
2.352990479,1.402476192,-0.0451263413,-0.0158056729,-0.020921519,-0.00658358913,0.0467841215,0.1090817015568709,0.052191148025438575,-0.0015688092,-0.015279762500000002,-0.0002457276000000005,0.0005460996199999997,0.015289518202068057
2.362779053,2.23294735,-0.0463480353,-0.0463480353,0.0963611528,-0.00693799974,0.0445476733,0.11753897625649527,0.11654077621710368,-0.0022364481999999977,-0.0175162107,-0.0003544106099999996,0.00019168901000000006,0.01751725954489883
2.372567627,2.016824484,-0.0610083714,-0.0494022705,0.0529909991,-0.00692777149,0.0435064211,0.12643111743830482,0.09471352436189727,-0.0010412522000000021,-0.018557462900000002,1.0228250000000015e-05,0.00020191726000000007,0.018558561363014172
2.382356201,3.169375181,-0.0707819238,-0.025579229,0.0468825288,-0.00682868762,0.0427459851,0.1360156297024464,0.0886698889124503,-0.0007604359999999963,-0.019317898899999998,9.90838699999998e-05,0.0003010011299999999,0.019320243776693977
2.392144775,2.548694134,-0.0597866736,-0.00847550575,0.0383306667,-0.00659458898,0.0427138545,0.14622549972563267,0.07152286730506341,-3.213059999999934e-05,-0.019350029499999997,0.00023409864000000034,0.0005350997700000002,0.01935742682834483
2.401933594,2.422563076,-0.0872748047,0.00313059217,0.0419957489,-0.00623940816,0.0424634814,0.15741837961058963,0.09690374125094375,-0.0002503730999999995,-0.019600402599999997,0.0003551808199999994,0.0008902805899999996,0.01962061114264837
2.421510498,1.442758083,-0.0768904015,0.0232885517,0.0224486366,-0.00601684395,0.0424216874,0.18138386964494482,0.08341721505968437,-4.1794000000004716e-05,-0.0196421966,0.00022256421000000064,0.0011128448000000003,0.019673695911595734
2.431299316,1.241632819,-0.100102596,0.042224817,-0.0239757542,-0.00582652679,0.0425181948,0.1948694120801607,0.11125781629207686,9.650740000000102e-05,-0.0195456892,0.00019031715999999997,0.0013031619600000002,0.019589083628311656
2.441087891,0.592589259,-0.0988809019,0.0440573581,0.00900999736,-0.00562238507,0.0425869375,0.20880198765188995,0.10862625656689208,6.874269999999905e-05,-0.0194769465,0.00020414171999999942,0.0015073036799999997,0.019535183883127485
2.450876709,0.362784475,-0.0591758266,0.0342838019,0.00290152454,-0.00555179967,0.042684529,0.22311991243239324,0.06845127004788103,9.759150000000077e-05,-0.019379355,7.058539999999988e-05,0.0015778890799999995,0.019443485648535562
2.460665283,-0.0133387446,-0.0591758266,0.0177909266,-0.0282516852,-0.00551556982,0.0429631546,0.23762122934156957,0.06794448645563343,0.0002786255999999987,-0.019100729400000002,3.622985000000054e-05,0.00161411893,0.019168809131821642
2.470453613,0.430435121,-0.0652843043,0.0287861768,-0.0386360884,-0.0054142219,0.042770192,0.2522346707325657,0.08113834906841814,-0.00019296259999999898,-0.019293692,0.00010134791999999969,0.0017154668499999998,0.01936980581999502
2.480242432,0.711256981,-0.0695602298,0.0196234677,-0.0404686294,-0.00584802823,0.0430470444,0.2668447062223049,0.08283366477415022,0.00027685239999999944,-0.0190168396,-0.00043380632999999967,0.00128166052,0.01905998011700576
2.490031006,0.683531702,-0.0805554837,0.000687203137,-0.0465771034,-0.00604386907,0.0431472808,0.28158784461401776,0.09305420336248524,0.00010023640000000195,-0.0189166032,-0.0001958408400000002,0.00108581968,0.018947740788910046
2.499819824,0.384639055,-0.0756687075,-0.00908635277,-0.0117588099,-0.00603908859,0.0435155034,0.2965518958073551,0.07711410189871747,0.00036822260000000245,-0.018548380599999997,4.780480000000052e-06,0.00109060016,0.018580415269617852
2.509608398,0.737106681,-0.0854422599,-0.028633466,-0.0557398126,-0.00637582084,0.0435560867,0.3117275222946675,0.10595839683892647,4.058330000000082e-05,-0.018507797299999997,-0.00033673225000000005,0.0007538679099999999,0.018523144380034804
2.519396729,0.612947106,-0.094604969,-0.0188599098,-0.0184781291,-0.00683700526,0.0435438752,0.32702203430923915,0.09822035233184294,-1.221150000000476e-05,-0.0185200088,-0.00046118441999999996,0.00029268348999999996,0.01852232138738004
2.529185547,0.161495671,-0.0970483571,-0.0133622838,-0.0294733811,-0.00693762396,0.0433546863,0.34254586232757345,0.1023015857043609,-0.000189188899999998,-0.0187091977,-0.00010061870000000004,0.00019206478999999992,0.018710183522917218
2.538974121,-0.239484221,-0.10132429,-0.0371853262,-0.00931542087,-0.00642767549,0.0429615155,0.35825936494072735,0.10833345418009037,-0.000393170800000002,-0.0191023685,0.0005099484700000004,0.0007020132600000003,0.0191152636635493
2.548762695,0.129511267,-0.131866649,-0.0280226171,-0.00259610079,-0.00593543239,0.0425948501,0.37402294259596586,0.13483627081365848,-0.00036666540000000053,-0.019469033900000002,0.0004922430999999994,0.0011942563599999997,0.01950562814299375
2.558551514,0.0552409887,-0.141029358,0.00984991249,0.0206160955,-0.00555094983,0.0418804996,0.3897126559519509,0.14286820495693903,-0.0007143504999999953,-0.020183384399999997,0.0003844825600000006,0.0015787389200000003,0.020245034512583228
2.568340088,-0.0614477992,-0.130034104,0.048333291,0.0358872749,-0.00525819976,0.0413881838,0.40544213524440154,0.14329295768362682,-0.0004923158000000039,-0.0206757002,0.00029275006999999933,0.0018714889899999997,0.020760227595090844
2.578128662,0.0784732103,-0.115373775,0.0513875261,0.0328330398,-0.00523121096,0.0414205268,0.42118874313737054,0.1304982540072364,3.234300000000412e-05,-0.020643357199999997,2.6988800000000632e-05,0.0018984777900000003,0.020730470674972988
2.587917236,0.0893716216,-0.0964375138,0.0446682051,0.0542126931,-0.0052701789,0.0416448787,0.43691629788103864,0.11930825079572513,0.00022435189999999577,-0.0204190053,-3.8967940000000575e-05,0.0018595098499999997,0.020503501026012002
2.597705811,0.398771167,-0.0775012448,0.0232885517,0.0432174429,-0.00532754976,0.0415157713,0.45266818646080664,0.09174174053639847,-0.0001291074000000017,-0.020548112700000003,-5.73708600000002e-05,0.0018021389899999995,0.020626988158021997
2.607494629,0.166632891,-0.0622300655,-0.00786465872,-0.0142021989,-0.00557553954,0.0413335636,0.4684481782752301,0.064312800922612,-0.00018220769999999914,-0.020730320400000002,-0.00024798977999999916,0.0015541492100000004,0.020788495944959556
